,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
110,2048,148.48052067348354,296718,23.13614967398462,"[3, 13, 1, 11, 21, 10, 0, 12, 2, 14, 4, 16, 7, 19, 9, 20, 8, 18, 6, 17, 5, 15]",200,0.6,4096
111,4096,148.48052067348354,296718,23.13614967398462,"[3, 13, 1, 11, 21, 10, 0, 12, 2, 14, 4, 16, 7, 19, 9, 20, 8, 18, 6, 17, 5, 15]",200,0.6,4096
112,0,115.03323506933009,200,0.004212520987493917,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",200,0.3,4096
113,1,127.95276744334218,402,0.07645693098311312,"[10, 0, 16, 6, 20, 19, 9, 21, 8, 17, 4, 14, 2, 15, 5, 1, 11, 7, 12, 3, 13, 18]",200,0.3,4096
114,2,127.95276744334218,603,0.1487848369870335,"[10, 0, 16, 6, 20, 19, 9, 21, 8, 17, 4, 14, 2, 15, 5, 1, 11, 7, 12, 3, 13, 18]",200,0.3,4096
115,4,127.95276744334218,1005,0.23623801697976887,"[10, 0, 16, 6, 20, 19, 9, 21, 8, 17, 4, 14, 2, 15, 5, 1, 11, 7, 12, 3, 13, 18]",200,0.3,4096
116,8,129.42283399316923,1811,0.3536915449949447,"[7, 21, 5, 17, 10, 15, 12, 2, 20, 8, 16, 0, 11, 1, 9, 3, 13, 4, 19, 14, 6, 18]",200,0.3,4096
117,16,136.8635855797643,3423,0.5316461219917983,"[6, 16, 3, 10, 0, 12, 4, 13, 20, 11, 19, 9, 21, 8, 17, 1, 18, 7, 15, 5, 14, 2]",200,0.3,4096
118,32,139.08583468256438,6643,0.8278331430046819,"[17, 6, 16, 3, 10, 0, 12, 4, 13, 20, 11, 19, 9, 21, 8, 18, 1, 7, 15, 5, 14, 2]",200,0.3,4096
119,64,142.35018236179525,13082,1.3632944699784275,"[12, 0, 16, 6, 20, 10, 4, 15, 2, 11, 21, 9, 19, 8, 17, 3, 14, 7, 18, 5, 13, 1]",200,0.3,4096
120,128,146.6429815273995,25956,2.3738750769989565,"[12, 0, 14, 3, 15, 4, 16, 6, 20, 10, 2, 11, 21, 9, 19, 8, 18, 7, 17, 5, 13, 1]",200,0.3,4096
121,256,148.1587905538299,51693,4.336253047978971,"[12, 2, 14, 3, 15, 5, 17, 7, 19, 10, 0, 11, 21, 9, 20, 8, 18, 6, 16, 4, 13, 1]",200,0.3,4096
122,512,148.57959438071674,103156,8.192826551996404,"[12, 0, 11, 1, 13, 3, 15, 5, 17, 7, 19, 9, 21, 10, 20, 8, 18, 6, 16, 4, 14, 2]",200,0.3,4096
123,1024,148.57959438071674,206068,15.873472245992161,"[12, 0, 11, 1, 13, 3, 15, 5, 17, 7, 19, 9, 21, 10, 20, 8, 18, 6, 16, 4, 14, 2]",200,0.3,4096
124,2048,148.57959438071674,270388,20.74335744700511,"[12, 0, 11, 1, 13, 3, 15, 5, 17, 7, 19, 9, 21, 10, 20, 8, 18, 6, 16, 4, 14, 2]",200,0.3,4096
125,4096,148.57959438071674,270388,20.74335744700511,"[12, 0, 11, 1, 13, 3, 15, 5, 17, 7, 19, 9, 21, 10, 20, 8, 18, 6, 16, 4, 14, 2]",200,0.3,4096
