,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
10,512,176.85874021462317,557,0.06267046800348908,"[25, 29, 6, 19, 27, 1, 14, 24, 13, 23, 8, 18, 4, 30, 10, 0, 11, 21, 7, 17, 3, 15, 5, 20, 9, 31, 28, 2, 12, 22, 26, 16]",exponential,0.01,0.005,0.001,0.009996866967496996,0.01,4096
11,1024,177.8799692208583,1080,0.1478343449998647,"[5, 17, 6, 19, 27, 0, 14, 1, 13, 24, 8, 18, 7, 31, 10, 22, 11, 30, 4, 29, 3, 15, 25, 20, 9, 21, 28, 2, 12, 23, 26, 16]",exponential,0.01,0.005,0.001,0.009992611013951219,0.01,4096
12,2048,179.17712002833224,2116,0.43164368998259306,"[5, 17, 6, 19, 27, 23, 12, 1, 13, 0, 11, 20, 8, 21, 10, 22, 9, 30, 4, 29, 3, 15, 25, 18, 7, 31, 28, 2, 14, 24, 26, 16]",exponential,0.01,0.005,0.001,0.009978441088289661,0.01,4096
13,4096,179.44833930521537,4169,1.4694097129977308,"[5, 17, 6, 19, 27, 23, 12, 1, 13, 0, 11, 21, 8, 20, 10, 22, 9, 30, 4, 29, 3, 15, 25, 16, 26, 31, 28, 2, 14, 24, 7, 18]",exponential,0.01,0.005,0.001,0.009926798750196749,0.01,4096
14,0,129.5135622027953,0,9.243100066669285e-05,"[29, 15, 24, 17, 8, 9, 30, 25, 12, 0, 4, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 19, 6]",exponential,0.1,0.005,0.001,0.09999995378451036,0.1,4096
15,1,130.47828708137672,2,0.015010539995273575,"[29, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 19, 6]",exponential,0.1,0.005,0.001,0.09999249501164072,0.1,4096
16,2,130.47828708137672,3,0.029818431998137385,"[29, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 19, 6]",exponential,0.1,0.005,0.001,0.09998509189536932,0.1,4096
17,4,144.4991024593496,6,0.04467923301854171,"[29, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 10, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 1, 14, 28, 19, 6]",exponential,0.1,0.005,0.001,0.09997766287859727,0.1,4096
18,8,146.1426860007029,11,0.059645403001923114,"[29, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 14, 11, 23, 10, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 1, 13, 28, 19, 6]",exponential,0.1,0.005,0.001,0.09997018174502464,0.1,4096
19,16,146.5356669644002,20,0.07483553601196036,"[29, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 14, 11, 23, 10, 2, 26, 3, 21, 27, 28, 18, 31, 20, 7, 1, 13, 22, 19, 6]",exponential,0.1,0.005,0.001,0.0999625892315678,0.1,4096
20,32,153.4448160814382,40,0.09075817599659786,"[29, 15, 24, 19, 8, 27, 30, 4, 12, 0, 25, 16, 5, 21, 11, 23, 10, 28, 26, 3, 14, 9, 2, 18, 31, 20, 7, 1, 13, 22, 17, 6]",exponential,0.1,0.005,0.001,0.09995463120675258,0.1,4096
21,64,162.7404283929971,81,0.10766555101145059,"[25, 15, 24, 19, 31, 27, 14, 4, 13, 0, 29, 16, 5, 28, 10, 22, 11, 21, 26, 30, 3, 9, 2, 18, 8, 20, 7, 1, 12, 23, 6, 17]",exponential,0.1,0.005,0.001,0.09994618171173314,0.1,4096
22,128,166.5395330342527,153,0.12678118000621907,"[24, 15, 25, 19, 28, 6, 31, 3, 13, 0, 29, 14, 5, 17, 10, 22, 11, 21, 26, 30, 4, 27, 2, 18, 8, 20, 7, 1, 12, 23, 9, 16]",exponential,0.1,0.005,0.001,0.09993662949758664,0.1,4096
23,256,172.0235336013038,292,0.15197725300095044,"[24, 14, 25, 29, 19, 8, 18, 3, 13, 0, 7, 15, 5, 31, 10, 22, 11, 21, 6, 30, 4, 28, 2, 17, 26, 20, 27, 1, 12, 23, 9, 16]",exponential,0.1,0.005,0.001,0.09992404023754474,0.1,4096
24,512,174.487950565317,559,0.19422385600046255,"[24, 14, 3, 13, 23, 8, 18, 4, 29, 22, 26, 15, 6, 31, 11, 0, 10, 21, 9, 30, 25, 28, 2, 17, 5, 19, 27, 1, 12, 20, 7, 16]",exponential,0.1,0.005,0.001,0.09990293521037236,0.1,4096
25,1024,176.6452231759981,1082,0.2918065070116427,"[2, 14, 1, 28, 23, 9, 18, 4, 15, 24, 26, 29, 6, 20, 11, 22, 10, 21, 8, 30, 3, 13, 25, 17, 7, 19, 27, 0, 12, 31, 5, 16]",exponential,0.1,0.005,0.001,0.0998542031335441,0.1,4096
26,2048,178.33613598175788,2119,0.5880138100183103,"[2, 14, 1, 12, 23, 9, 30, 25, 13, 24, 26, 18, 7, 20, 10, 22, 11, 21, 8, 17, 4, 15, 3, 16, 5, 19, 27, 0, 28, 31, 6, 29]",exponential,0.1,0.005,0.001,0.09970642487203674,0.1,4096
27,4096,178.88766089640788,4177,1.6162007650127634,"[2, 13, 1, 12, 0, 28, 30, 25, 14, 24, 27, 19, 8, 20, 9, 22, 10, 21, 7, 17, 4, 15, 3, 16, 5, 18, 26, 23, 11, 31, 6, 29]",exponential,0.1,0.005,0.001,0.09919515597119538,0.1,4096
28,0,129.5135622027953,0,0.00010105600813403726,"[29, 15, 24, 17, 8, 9, 30, 25, 12, 0, 4, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 19, 6]",exponential,5.0,0.005,0.001,4.999997473600436,5,4096
29,1,130.47828708137672,2,0.02840957001899369,"[29, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 19, 6]",exponential,5.0,0.005,0.001,4.999289811191117,5,4096
30,2,128.51745911592747,4,0.056958547997055575,"[19, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 29, 6]",exponential,5.0,0.005,0.001,4.998576239048088,5,4096
31,4,142.5382744939003,7,0.08556602301541716,"[19, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 10, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 1, 14, 28, 29, 6]",exponential,5.0,0.005,0.001,4.997861306955882,5,4096
32,8,146.85965230253913,14,0.11465906701050699,"[19, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 23, 11, 22, 10, 2, 26, 3, 21, 27, 14, 18, 31, 20, 7, 1, 13, 28, 29, 6]",exponential,5.0,0.005,0.001,4.997134344836594,5,4096
33,16,143.51641741741625,27,0.14369997900212184,"[19, 15, 24, 17, 8, 9, 30, 4, 14, 0, 25, 16, 5, 23, 11, 22, 10, 3, 26, 2, 21, 27, 28, 31, 1, 20, 7, 18, 13, 12, 29, 6]",exponential,5.0,0.005,0.001,4.9964087908211505,5,4096
34,32,146.25497552263698,49,0.172860088001471,"[19, 28, 24, 20, 8, 27, 30, 15, 14, 0, 25, 16, 5, 23, 11, 22, 10, 1, 26, 2, 21, 9, 3, 31, 4, 17, 7, 18, 13, 12, 29, 6]",exponential,5.0,0.005,0.001,4.995680364800169,5,4096
35,64,138.39318229011997,102,0.2036411169974599,"[29, 28, 10, 20, 8, 12, 23, 15, 13, 5, 31, 16, 30, 25, 24, 27, 21, 19, 26, 2, 0, 9, 3, 14, 4, 17, 7, 18, 11, 22, 1, 6]",exponential,5.0,0.005,0.001,4.99491156305214,5,4096
36,128,157.73546101274937,202,0.2367438490036875,"[13, 18, 5, 30, 8, 29, 10, 22, 3, 27, 7, 11, 21, 14, 25, 16, 0, 26, 19, 24, 15, 2, 6, 20, 4, 17, 28, 1, 12, 31, 9, 23]",exponential,5.0,0.005,0.001,4.994084905371264,5,4096
37,256,159.38059315227164,383,0.27608546600094996,"[7, 16, 24, 25, 14, 1, 12, 22, 9, 0, 15, 26, 10, 27, 8, 30, 21, 31, 13, 3, 28, 23, 5, 17, 4, 18, 11, 20, 6, 19, 29, 2]",exponential,5.0,0.005,0.001,4.993102625107672,5,4096
38,512,173.17214875108976,696,0.3327547880180646,"[4, 15, 24, 11, 20, 6, 30, 23, 13, 0, 12, 22, 28, 27, 1, 10, 2, 17, 5, 18, 26, 21, 7, 19, 8, 16, 3, 14, 25, 29, 9, 31]",exponential,5.0,0.005,0.001,4.991688046822483,5,4096
39,1024,177.9390970136156,1230,0.44270988801144995,"[4, 15, 24, 10, 21, 26, 28, 23, 11, 0, 13, 1, 29, 27, 22, 12, 2, 16, 5, 18, 7, 20, 9, 31, 6, 17, 3, 14, 25, 19, 8, 30]",exponential,5.0,0.005,0.001,4.98894449326923,5,4096
40,2048,178.43187949308475,2262,0.748905561020365,"[3, 14, 24, 10, 21, 26, 28, 23, 11, 0, 13, 1, 29, 27, 22, 12, 2, 16, 5, 18, 7, 20, 9, 31, 8, 19, 4, 15, 25, 17, 6, 30]",exponential,5.0,0.005,0.001,4.981312370983416,5,4096
41,4096,178.99671415891657,4317,1.7890037180040963,"[25, 14, 24, 10, 31, 26, 28, 23, 11, 0, 13, 1, 29, 27, 22, 12, 2, 15, 3, 30, 7, 20, 9, 21, 8, 19, 5, 16, 4, 18, 6, 17]",exponential,5.0,0.005,0.001,4.955474345341091,5,4096
42,0,129.5135622027953,0,0.00011387802078388631,"[29, 15, 24, 17, 8, 9, 30, 25, 12, 0, 4, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 19, 6]",exponential,10.0,0.005,0.001,9.999994306100582,10,4096
43,1,130.47828708137672,2,0.041854101000353694,"[29, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 19, 6]",exponential,10.0,0.005,0.001,9.997907513905432,10,4096
44,2,128.51745911592747,4,0.0833927070198115,"[19, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 1, 2, 26, 3, 21, 27, 22, 18, 31, 20, 7, 10, 14, 28, 29, 6]",exponential,10.0,0.005,0.001,9.99583123382115,10,4096
45,4,133.25321306650673,8,0.12535831300192513,"[19, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 13, 11, 23, 10, 2, 26, 3, 6, 27, 22, 18, 31, 20, 7, 1, 14, 28, 29, 21]",exponential,10.0,0.005,0.001,9.993734048277888,10,4096
46,8,137.5745908751456,15,0.16757751800469123,"[19, 15, 24, 17, 8, 9, 30, 4, 12, 0, 25, 16, 5, 23, 11, 22, 10, 2, 26, 3, 6, 27, 14, 18, 31, 20, 7, 1, 13, 28, 29, 21]",exponential,10.0,0.005,0.001,9.991624633397633,10,4096
47,16,130.52441957884108,28,0.20952536299591884,"[19, 15, 24, 17, 8, 9, 30, 4, 12, 0, 21, 16, 13, 23, 11, 22, 10, 3, 26, 2, 6, 27, 28, 18, 31, 20, 1, 7, 5, 14, 29, 25]",exponential,10.0,0.005,0.001,9.989529217544103,10,4096
48,32,127.49905153276285,55,0.252234004001366,"[19, 15, 24, 12, 8, 27, 30, 10, 22, 1, 18, 16, 20, 23, 11, 13, 4, 29, 26, 21, 6, 9, 2, 28, 31, 17, 0, 7, 5, 14, 3, 25]",exponential,10.0,0.005,0.001,9.987396249206826,10,4096
49,64,145.15133034718139,113,0.2972491350083146,"[27, 15, 28, 12, 31, 14, 23, 7, 16, 24, 19, 22, 6, 17, 11, 20, 13, 30, 4, 3, 25, 9, 18, 5, 8, 21, 10, 0, 26, 2, 29, 1]",exponential,10.0,0.005,0.001,9.985148582410972,10,4096
50,128,139.69465763155887,230,0.3443685189995449,"[14, 3, 18, 10, 5, 1, 30, 11, 29, 15, 2, 6, 17, 16, 7, 28, 21, 27, 26, 23, 19, 13, 8, 31, 24, 12, 4, 22, 9, 25, 20, 0]",exponential,10.0,0.005,0.001,9.982796389255263,10,4096
51,256,147.20705729075252,439,0.3978588530153502,"[18, 26, 4, 13, 27, 7, 15, 28, 0, 12, 1, 6, 10, 31, 20, 24, 11, 19, 2, 23, 5, 17, 29, 30, 25, 22, 16, 3, 14, 8, 21, 9]",exponential,10.0,0.005,0.001,9.98012683069376,10,4096
52,512,162.2025322058825,794,0.4694920740148518,"[3, 21, 14, 6, 0, 15, 27, 2, 29, 25, 8, 19, 9, 23, 12, 1, 28, 16, 5, 30, 7, 17, 11, 20, 24, 13, 26, 18, 4, 22, 10, 31]",exponential,10.0,0.005,0.001,9.976552927603109,10,4096
53,1024,176.7253423256275,1368,0.5944507500098553,"[9, 31, 25, 13, 23, 6, 16, 3, 15, 24, 10, 22, 12, 1, 14, 2, 28, 20, 7, 19, 26, 18, 5, 17, 27, 0, 11, 30, 4, 29, 8, 21]",exponential,10.0,0.005,0.001,9.97032159023085,10,4096
54,2048,178.86077281299742,2409,0.914579798001796,"[8, 19, 25, 28, 31, 26, 29, 3, 15, 24, 12, 1, 13, 2, 14, 0, 11, 23, 9, 20, 6, 17, 5, 18, 27, 22, 10, 30, 4, 16, 7, 21]",exponential,10.0,0.005,0.001,9.954375407931572,10,4096
55,4096,180.73960244719785,4481,1.9735059970116708,"[6, 17, 25, 28, 22, 27, 29, 3, 15, 2, 14, 1, 13, 0, 12, 24, 11, 23, 10, 31, 26, 19, 7, 20, 9, 21, 8, 30, 4, 16, 5, 18]",exponential,10.0,0.005,0.001,9.901809943526697,10,4096
