,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
31,31,2.5906307580007706,171.0,47.0,True,200,0.25,512
32,32,2.7403408890095307,171.0,48.0,True,200,0.25,512
33,33,2.890852373006055,171.0,49.0,True,200,0.25,512
34,34,3.0404759579978418,171.0,50.0,True,200,0.25,512
35,35,3.1927811770001426,171.0,51.0,True,200,0.25,512
36,36,3.3503201919957064,171.0,52.0,True,200,0.25,512
37,37,3.5170373050059425,171.0,53.0,True,200,0.25,512
38,38,3.6772877019975567,171.0,54.0,True,200,0.25,512
39,39,3.8266064560011728,171.0,55.0,True,200,0.25,512
40,40,3.9765880280028796,171.0,56.0,True,200,0.25,512
41,41,4.128447773997323,171.0,57.0,True,200,0.25,512
42,42,4.301932278001914,171.0,58.0,True,200,0.25,512
43,43,4.46592553400842,171.0,59.0,True,200,0.25,512
44,44,4.5907577790057985,171.0,60.0,True,200,0.25,512
45,45,4.7070850980089745,171.0,61.0,True,200,0.25,512
46,46,4.829137533000903,171.0,62.0,True,200,0.25,512
47,47,4.99831289400754,171.0,63.0,True,200,0.25,512
48,48,5.149727210009587,171.0,64.0,True,200,0.25,512
49,49,5.270264246006263,171.0,65.0,True,200,0.25,512
50,50,5.392683935002424,171.0,66.0,True,200,0.25,512
51,51,5.509784074005438,171.0,67.0,True,200,0.25,512
52,52,5.63328631100012,171.0,68.0,True,200,0.25,512
53,53,5.749436780999531,171.0,69.0,True,200,0.25,512
54,54,5.8656374830025015,171.0,70.0,True,200,0.25,512
55,55,5.98615829499613,171.0,71.0,True,200,0.25,512
56,56,6.101598580004065,171.0,72.0,True,200,0.25,512
57,57,6.218222160008736,171.0,73.0,True,200,0.25,512
58,58,6.340264156999183,171.0,74.0,True,200,0.25,512
59,59,6.458364133010036,171.0,75.0,True,200,0.25,512
60,60,6.5749894460022915,171.0,76.0,True,200,0.25,512
61,61,6.694968235999113,171.0,77.0,True,200,0.25,512
62,62,6.8104663340054685,171.0,78.0,True,200,0.25,512
63,63,6.934080539009301,171.0,79.0,True,200,0.25,512
64,64,7.0549890710099135,171.0,80.0,True,200,0.25,512
65,65,7.176637655007653,171.0,81.0,True,200,0.25,512
66,66,7.296349647003808,171.0,82.0,True,200,0.25,512
67,67,7.4185570840054424,171.0,83.0,True,200,0.25,512
68,68,7.534054543997627,171.0,84.0,True,200,0.25,512
69,69,7.650173444999382,171.0,85.0,True,200,0.25,512
70,70,7.771514189997106,171.0,86.0,True,200,0.25,512
71,71,7.887467191001633,171.0,87.0,True,200,0.25,512
72,72,8.00366435199976,171.0,88.0,True,200,0.25,512
73,73,8.124149727009353,171.0,89.0,True,200,0.25,512
74,74,8.297221101005562,171.0,90.0,True,200,0.25,512
75,75,8.45313212700421,171.0,91.0,True,200,0.25,512
76,76,8.663162741999258,171.0,92.0,True,200,0.25,512
77,77,8.800576955007273,171.0,93.0,True,200,0.25,512
78,78,8.943473564009764,171.0,94.0,True,200,0.25,512
79,79,9.068982316995971,171.0,95.0,True,200,0.25,512
80,80,9.204834367003059,171.0,96.0,True,200,0.25,512
81,81,9.335853381999186,171.0,97.0,True,200,0.25,512
82,82,9.457001771006617,171.0,98.0,True,200,0.25,512
83,83,9.573065424003289,171.0,99.0,True,200,0.25,512
84,84,9.69432071200572,171.0,100.0,True,200,0.25,512
85,85,9.815543154007173,171.0,101.0,True,200,0.25,512
86,86,9.932467969003483,171.0,102.0,True,200,0.25,512
87,87,10.052755666998564,171.0,103.0,True,200,0.25,512
88,88,10.17173840200121,171.0,104.0,True,200,0.25,512
89,89,10.299327112996252,171.0,105.0,True,200,0.25,512
90,90,10.418058684008429,171.0,106.0,True,200,0.25,512
91,91,10.53527936100727,171.0,107.0,True,200,0.25,512
92,92,10.655073418005486,171.0,108.0,True,200,0.25,512
93,93,10.777660526000545,171.0,109.0,True,200,0.25,512
94,94,10.902956413003267,171.0,110.0,True,200,0.25,512
95,95,11.023960667007486,171.0,111.0,True,200,0.25,512
96,96,11.149120935006067,171.0,112.0,True,200,0.25,512
97,97,11.282489983001142,171.0,113.0,True,200,0.25,512
98,98,11.397631250001723,171.0,114.0,True,200,0.25,512
99,99,11.515401612006826,171.0,115.0,True,200,0.25,512
100,100,11.639642923997599,171.0,116.0,True,200,0.25,512
101,101,11.764006142009748,171.0,117.0,True,200,0.25,512
102,102,11.880615368005238,171.0,118.0,True,200,0.25,512
103,103,12.00779338600114,171.0,119.0,True,200,0.25,512
104,104,12.126840330005507,171.0,120.0,True,200,0.25,512
105,105,12.26490288900095,171.0,121.0,True,200,0.25,512
106,106,12.38454456400359,171.0,122.0,True,200,0.25,512
107,107,12.506681315004244,171.0,123.0,True,200,0.25,512
108,108,12.623363000006066,171.0,124.0,True,200,0.25,512
109,109,12.757251147006173,171.0,125.0,True,200,0.25,512
110,110,12.887701190004009,171.0,126.0,True,200,0.25,512
111,111,13.00961864599958,171.0,127.0,True,200,0.25,512
112,112,13.139924158997019,171.0,128.0,True,200,0.25,512
113,113,13.261201993009308,171.0,129.0,True,200,0.25,512
114,114,13.37622867700702,171.0,130.0,True,200,0.25,512
115,115,13.499626203003572,171.0,131.0,True,200,0.25,512
116,116,13.617959869006881,171.0,132.0,True,200,0.25,512
117,117,13.74285830000008,171.0,133.0,True,200,0.25,512
118,118,13.872803288002615,171.0,134.0,True,200,0.25,512
119,119,13.997376426006667,171.0,135.0,True,200,0.25,512
120,120,14.116275213003973,171.0,136.0,True,200,0.25,512
121,121,14.24654521800403,171.0,137.0,True,200,0.25,512
122,122,14.368459807999898,171.0,138.0,True,200,0.25,512
123,123,14.48621455700777,171.0,139.0,True,200,0.25,512
124,124,14.609179381004651,171.0,140.0,True,200,0.25,512
125,125,14.740111997001804,171.0,141.0,True,200,0.25,512
126,126,14.85555707300955,171.0,142.0,True,200,0.25,512
127,127,14.991438319004374,171.0,143.0,True,200,0.25,512
128,128,15.11047601600876,171.0,144.0,True,200,0.25,512
129,0,0.0008722659986233339,92.0,0.0,True,200,0.5,512
130,1,0.06432477199996356,124.0,2.0,True,200,0.5,512
131,0,0.0008722659986233339,92.0,0.0,True,200,0.75,512
132,1,0.06432477199996356,120.0,2.0,True,200,0.75,512
133,0,0.0008722659986233339,92.0,0.0,True,300,0.25,512
134,1,0.06432477199996356,122.0,2.0,True,300,0.25,512
135,0,0.0008722659986233339,92.0,0.0,True,300,0.5,512
136,1,0.06432477199996356,118.0,2.0,True,300,0.5,512
137,0,0.0008722659986233339,92.0,0.0,True,300,0.75,512
138,1,0.06432477199996356,117.0,2.0,True,300,0.75,512
