,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
53,53,0.9118179080001028,174.68193429355046,10867.0,200,0.3,512
54,54,0.9287418880001042,174.68193429355046,11068.0,200,0.3,512
55,55,0.9455885049999324,174.68193429355046,11269.0,200,0.3,512
56,56,0.9623447030000989,174.68193429355046,11470.0,200,0.3,512
57,57,0.9791759940001157,174.68193429355046,11671.0,200,0.3,512
58,58,0.9960381620001044,174.68193429355046,11872.0,200,0.3,512
59,59,1.012818217000131,174.76059900674713,12074.0,200,0.3,512
60,60,1.0296771949999766,174.76059900674713,12275.0,200,0.3,512
61,61,1.0464883360000385,174.76059900674713,12476.0,200,0.3,512
62,62,1.0633536350001123,174.76059900674713,12677.0,200,0.3,512
63,63,1.0801683940001112,174.76059900674713,12878.0,200,0.3,512
64,64,1.0970632870000827,174.76059900674713,13079.0,200,0.3,512
65,65,1.116043450999996,174.76059900674713,13280.0,200,0.3,512
66,66,1.132890689000078,174.76059900674713,13481.0,200,0.3,512
67,67,1.149729121000064,175.6745327474144,13683.0,200,0.3,512
68,68,1.1665603589999591,175.6745327474144,13884.0,200,0.3,512
69,69,1.1833969300000717,175.6745327474144,14085.0,200,0.3,512
70,70,1.2002394180001374,175.87626289260476,14287.0,200,0.3,512
71,71,1.217149875000132,175.9957680814353,14489.0,200,0.3,512
72,72,1.2339573589999873,175.9957680814353,14690.0,200,0.3,512
73,73,1.2508690639999713,175.9957680814353,14891.0,200,0.3,512
74,74,1.2677689360000386,175.9957680814353,15092.0,200,0.3,512
75,75,1.2847063189999517,176.14876274359574,15294.0,200,0.3,512
76,76,1.3015787300000738,176.14876274359574,15495.0,200,0.3,512
77,77,1.3185037999999167,176.14876274359574,15696.0,200,0.3,512
78,78,1.335375041000134,176.14876274359574,15897.0,200,0.3,512
79,79,1.3523019609999665,176.4355566212039,16099.0,200,0.3,512
80,80,1.3691790550001315,176.4355566212039,16300.0,200,0.3,512
81,81,1.3861465859999953,176.4355566212039,16501.0,200,0.3,512
82,82,1.4029644259999259,176.4355566212039,16702.0,200,0.3,512
83,83,1.4198723100000734,176.4355566212039,16903.0,200,0.3,512
84,84,1.436762675999944,176.4355566212039,17104.0,200,0.3,512
85,85,1.4536323080001239,177.29346592726375,17306.0,200,0.3,512
86,86,1.4705172129999937,177.29346592726375,17507.0,200,0.3,512
87,87,1.487402492000001,177.29346592726375,17708.0,200,0.3,512
88,88,1.5042688940000062,177.29346592726375,17909.0,200,0.3,512
89,89,1.5211237729999993,177.29346592726375,18110.0,200,0.3,512
90,90,1.5379610360000697,177.29346592726375,18311.0,200,0.3,512
91,91,1.5548185909999575,177.29346592726375,18512.0,200,0.3,512
92,92,1.5716901700000108,177.29346592726375,18713.0,200,0.3,512
93,93,1.5885625280000113,177.29346592726375,18914.0,200,0.3,512
94,94,1.6053268000000571,177.29346592726375,19115.0,200,0.3,512
95,95,1.6221533089999411,177.29346592726375,19316.0,200,0.3,512
96,96,1.6389899999999216,177.29346592726375,19517.0,200,0.3,512
97,97,1.6558639130000756,177.29346592726375,19718.0,200,0.3,512
98,98,1.6726978280000822,177.29346592726375,19919.0,200,0.3,512
99,99,1.6895683870000084,177.56530137904323,20121.0,200,0.3,512
100,100,1.7064114889999473,177.83553660239136,20323.0,200,0.3,512
101,101,1.723273307999989,178.17941305201714,20525.0,200,0.3,512
102,102,1.7400753510000868,178.17941305201714,20726.0,200,0.3,512
103,103,1.756898054999965,178.17941305201714,20927.0,200,0.3,512
104,104,1.7737633710000864,178.17941305201714,21128.0,200,0.3,512
105,105,1.7907200320000811,178.17941305201714,21329.0,200,0.3,512
106,106,1.8075980510000136,178.17941305201714,21530.0,200,0.3,512
107,107,1.8246658279999792,178.17941305201714,21731.0,200,0.3,512
108,108,1.8414891070001431,178.17941305201714,21932.0,200,0.3,512
109,109,1.858343719000004,178.18764707836266,22134.0,200,0.3,512
110,110,1.8751734300001317,178.18764707836266,22335.0,200,0.3,512
111,111,1.8919967659999202,178.18764707836266,22536.0,200,0.3,512
112,112,1.9088687349999418,178.18764707836266,22737.0,200,0.3,512
113,113,1.9257360359999893,178.18764707836266,22938.0,200,0.3,512
114,114,1.9426061639999261,178.40890831989745,23140.0,200,0.3,512
115,115,1.9594158580000567,178.40890831989745,23341.0,200,0.3,512
116,116,1.9762131229999795,178.40890831989745,23542.0,200,0.3,512
117,117,1.9930333530001008,178.40890831989745,23743.0,200,0.3,512
118,118,2.009946375000027,178.40890831989745,23944.0,200,0.3,512
119,119,2.0269042820000323,178.40890831989745,24145.0,200,0.3,512
120,120,2.043818108000096,178.40890831989745,24346.0,200,0.3,512
121,121,2.060691270999996,178.64130818878408,24548.0,200,0.3,512
122,122,2.0775528159999794,178.64130818878408,24749.0,200,0.3,512
123,123,2.0944625659999474,178.64130818878408,24950.0,200,0.3,512
124,124,2.111401849999993,178.64130818878408,25151.0,200,0.3,512
125,125,2.128290307000043,178.8042049415142,25353.0,200,0.3,512
126,126,2.145202647000133,178.8042049415142,25554.0,200,0.3,512
127,127,2.16213580800013,178.8042049415142,25755.0,200,0.3,512
128,128,2.1790444030000344,178.8042049415142,25956.0,200,0.3,512
129,129,2.198453221000136,178.8042049415142,26157.0,200,0.3,512
130,130,2.2153569669999342,178.8042049415142,26358.0,200,0.3,512
131,131,2.232238559000052,178.8708034566644,26560.0,200,0.3,512
132,132,2.249102475999962,178.8708034566644,26761.0,200,0.3,512
133,133,2.266026113999942,178.8708034566644,26962.0,200,0.3,512
134,134,2.2828862159999517,178.8708034566644,27163.0,200,0.3,512
135,135,2.2997877279999557,178.9376202619786,27365.0,200,0.3,512
136,136,2.3167284420001124,178.9376202619786,27566.0,200,0.3,512
137,137,2.333711280999978,178.9376202619786,27767.0,200,0.3,512
138,138,2.3506392189999588,178.9376202619786,27968.0,200,0.3,512
139,139,2.3675329239999883,178.9376202619786,28169.0,200,0.3,512
140,140,2.3844594669999424,178.9376202619786,28370.0,200,0.3,512
141,141,2.401324817999921,178.9376202619786,28571.0,200,0.3,512
142,142,2.418235541000058,179.26983706350842,28773.0,200,0.3,512
143,143,2.4351426509999783,179.26983706350842,28974.0,200,0.3,512
144,144,2.452020599999969,179.26983706350842,29175.0,200,0.3,512
145,145,2.4689518019999923,179.26983706350842,29376.0,200,0.3,512
146,146,2.4858194129999447,179.26983706350842,29577.0,200,0.3,512
147,147,2.5027599300001384,179.26983706350842,29778.0,200,0.3,512
148,148,2.5196167579999837,179.26983706350842,29979.0,200,0.3,512
149,149,2.5365504379999493,179.26983706350842,30180.0,200,0.3,512
150,150,2.553365321000001,179.26983706350842,30381.0,200,0.3,512
151,151,2.570330566999928,179.26983706350842,30582.0,200,0.3,512
152,152,2.5871487809999962,179.26983706350842,30783.0,200,0.3,512
153,153,2.6043821739999657,179.26983706350842,30984.0,200,0.3,512
154,154,2.6212358919999588,179.26983706350842,31185.0,200,0.3,512
155,155,2.6381222239999715,179.26983706350842,31386.0,200,0.3,512
156,156,2.654967015000011,179.26983706350842,31587.0,200,0.3,512
157,157,2.671846424000023,179.26983706350842,31788.0,200,0.3,512
158,158,2.688725706000014,179.26983706350842,31989.0,200,0.3,512
159,159,2.705569301999958,179.26983706350842,32190.0,200,0.3,512
160,160,2.722414838000077,179.69646795249488,32392.0,200,0.3,512
161,161,2.739355850000038,179.69646795249488,32593.0,200,0.3,512
162,162,2.756246870000041,179.69646795249488,32794.0,200,0.3,512
163,163,2.7731038639999497,179.69646795249488,32995.0,200,0.3,512
164,164,2.7899515040001006,179.69646795249488,33196.0,200,0.3,512
165,165,2.806814680000116,179.69646795249488,33397.0,200,0.3,512
166,166,2.8241235630000574,179.69646795249488,33598.0,200,0.3,512
167,167,2.8410669950001193,179.69646795249488,33799.0,200,0.3,512
168,168,2.857966099000123,179.69646795249488,34000.0,200,0.3,512
169,169,2.874834299999975,179.69646795249488,34201.0,200,0.3,512
170,170,2.891656122000086,179.69646795249488,34402.0,200,0.3,512
171,171,2.9085701000001336,179.69646795249488,34603.0,200,0.3,512
172,172,2.925489240999923,179.69646795249488,34804.0,200,0.3,512
173,173,2.942313178999939,179.69646795249488,35005.0,200,0.3,512
174,174,2.9591801750000286,179.69646795249488,35206.0,200,0.3,512
175,175,2.9760446420000335,179.69646795249488,35407.0,200,0.3,512
176,176,2.992965432000119,179.69646795249488,35608.0,200,0.3,512
177,177,3.0099023990001115,180.42293864188844,35810.0,200,0.3,512
178,178,3.0266975730000922,180.42293864188844,36011.0,200,0.3,512
179,179,3.043493706999925,180.42293864188844,36212.0,200,0.3,512
180,180,3.0603215290000207,180.42293864188844,36413.0,200,0.3,512
181,181,3.0771943740001007,180.42293864188844,36614.0,200,0.3,512
182,182,3.094143317000089,180.42293864188844,36815.0,200,0.3,512
183,183,3.1109491580000395,180.42293864188844,37016.0,200,0.3,512
184,184,3.1278415040001164,180.42293864188844,37217.0,200,0.3,512
185,185,3.1446404759999496,180.42293864188844,37418.0,200,0.3,512
186,186,3.161464113999955,180.42293864188844,37619.0,200,0.3,512
187,187,3.1783810350000294,180.42293864188844,37820.0,200,0.3,512
188,188,3.1951539480000974,180.42293864188844,38021.0,200,0.3,512
189,189,3.2119620349999423,180.42293864188844,38222.0,200,0.3,512
190,190,3.2287708460000886,180.42293864188844,38423.0,200,0.3,512
191,191,3.2455990690000363,180.42293864188844,38624.0,200,0.3,512
192,192,3.262391869000112,180.42293864188844,38825.0,200,0.3,512
193,193,3.279231854000045,180.42293864188844,39026.0,200,0.3,512
194,194,3.296071948999952,180.4593536935377,39228.0,200,0.3,512
195,195,3.3129347500000677,180.5416258063093,39430.0,200,0.3,512
196,196,3.3298481360000096,180.5416258063093,39631.0,200,0.3,512
197,197,3.3467123499999616,180.5416258063093,39832.0,200,0.3,512
198,198,3.3636425459999373,180.58368225068446,40034.0,200,0.3,512
199,199,3.380469221000112,180.58368225068446,40235.0,200,0.3,512
200,200,3.3973320100001274,180.58368225068446,40436.0,200,0.3,512
201,201,3.4142369660000895,180.58368225068446,40637.0,200,0.3,512
202,202,3.4311010640001314,180.62009730233376,40839.0,200,0.3,512
203,203,3.447952184000087,180.62009730233376,41040.0,200,0.3,512
204,204,3.464753782000116,180.62009730233376,41241.0,200,0.3,512
205,205,3.4815385570000217,180.62009730233376,41442.0,200,0.3,512
206,206,3.4983841929999926,180.62009730233376,41643.0,200,0.3,512
207,207,3.5152364630000648,180.72733484167713,41845.0,200,0.3,512
208,208,3.532110773000113,180.72733484167713,42046.0,200,0.3,512
209,209,3.5489557339999465,180.72733484167713,42247.0,200,0.3,512
210,210,3.5657848060000106,180.72733484167713,42448.0,200,0.3,512
211,211,3.5825591830000576,180.72733484167713,42649.0,200,0.3,512
212,212,3.599376442999983,180.72733484167713,42850.0,200,0.3,512
213,213,3.6160983100000976,180.72733484167713,43051.0,200,0.3,512
214,214,3.632878099999971,180.86276808736466,43253.0,200,0.3,512
215,215,3.6496338809999997,180.86276808736466,43454.0,200,0.3,512
216,216,3.666378022000117,180.86276808736466,43655.0,200,0.3,512
217,217,3.6832463210000697,180.86276808736466,43856.0,200,0.3,512
218,218,3.700025172000096,180.86276808736466,44057.0,200,0.3,512
219,219,3.7167928399999255,180.86276808736466,44258.0,200,0.3,512
220,220,3.733614717000137,180.86276808736466,44459.0,200,0.3,512
221,221,3.7504501559999426,180.86276808736466,44660.0,200,0.3,512
222,222,3.7673169849999795,180.87219363161603,44862.0,200,0.3,512
223,223,3.7841103000000658,180.87219363161603,45063.0,200,0.3,512
224,224,3.8008854800000336,180.87219363161603,45264.0,200,0.3,512
225,225,3.8179008930001146,180.87219363161603,45465.0,200,0.3,512
226,226,3.8347401890000583,180.87219363161603,45666.0,200,0.3,512
227,227,3.851625641000055,180.87219363161603,45867.0,200,0.3,512
228,228,3.8684094790000927,180.87219363161603,46068.0,200,0.3,512
229,229,3.885217001000001,180.9107350136524,46270.0,200,0.3,512
230,230,3.9019765030000144,180.9107350136524,46471.0,200,0.3,512
231,231,3.9187169490000997,180.9107350136524,46672.0,200,0.3,512
232,232,3.9355207119999704,180.93865266071793,46874.0,200,0.3,512
233,233,3.952237447000016,180.93865266071793,47075.0,200,0.3,512
234,234,3.9689788210000643,180.93865266071793,47276.0,200,0.3,512
235,235,3.9857506210000793,180.93865266071793,47477.0,200,0.3,512
236,236,4.002515574999961,180.93865266071793,47678.0,200,0.3,512
237,237,4.019262862000005,180.93865266071793,47879.0,200,0.3,512
238,238,4.036046515999942,180.93865266071793,48080.0,200,0.3,512
239,239,4.052778841999952,180.93865266071793,48281.0,200,0.3,512
240,240,4.069568592999985,180.98661958700563,48483.0,200,0.3,512
241,241,4.086316703999955,180.98661958700563,48684.0,200,0.3,512
242,242,4.103847008999992,180.98661958700563,48885.0,200,0.3,512
243,243,4.120826714000032,180.98661958700563,49086.0,200,0.3,512
244,244,4.137711996000007,180.99635978523162,49288.0,200,0.3,512
245,245,4.154590201000019,180.99635978523162,49489.0,200,0.3,512
246,246,4.171408681000003,180.99635978523162,49690.0,200,0.3,512
247,247,4.188311833999933,180.99635978523162,49891.0,200,0.3,512
248,248,4.205134422000128,180.99635978523162,50092.0,200,0.3,512
249,249,4.221889423999983,180.99635978523162,50293.0,200,0.3,512
250,250,4.238695754999981,181.04432671151935,50495.0,200,0.3,512
251,251,4.255464891999964,181.04432671151935,50696.0,200,0.3,512
252,252,4.272263593999924,181.04432671151935,50897.0,200,0.3,512
253,253,4.288987446999954,181.04432671151935,51098.0,200,0.3,512
254,254,4.305709036000053,181.04432671151935,51299.0,200,0.3,512
255,255,4.32242740300012,181.04432671151935,51500.0,200,0.3,512
256,256,4.33917294999992,181.04432671151935,51701.0,200,0.3,512
257,257,4.368444748999991,181.04432671151935,51902.0,200,0.3,512
258,258,4.385228639999923,181.04432671151935,52103.0,200,0.3,512
259,259,4.402086342000075,181.04432671151935,52304.0,200,0.3,512
260,260,4.418956664000007,181.04432671151935,52505.0,200,0.3,512
261,261,4.4359412520000205,181.0857329720323,52707.0,200,0.3,512
262,262,4.452828856999986,181.0857329720323,52908.0,200,0.3,512
263,263,4.469707577999998,181.0857329720323,53109.0,200,0.3,512
264,264,4.486632142999952,181.10391042087187,53311.0,200,0.3,512
265,265,4.503485732999934,181.10391042087187,53512.0,200,0.3,512
266,266,4.520323163000057,181.10391042087187,53713.0,200,0.3,512
267,267,4.537194968999984,181.10391042087187,53914.0,200,0.3,512
268,268,4.554120017000059,181.10391042087187,54115.0,200,0.3,512
269,269,4.570986940000012,181.10391042087187,54316.0,200,0.3,512
270,270,4.587829000000056,181.1156097914976,54518.0,200,0.3,512
271,271,4.604659720999962,181.1570160520106,54720.0,200,0.3,512
272,272,4.621442045000094,181.1570160520106,54921.0,200,0.3,512
273,273,4.638283080000065,181.1570160520106,55122.0,200,0.3,512
274,274,4.655734220000113,181.1570160520106,55323.0,200,0.3,512
275,275,4.672682567000038,181.1570160520106,55524.0,200,0.3,512
276,276,4.689523960000088,181.1570160520106,55725.0,200,0.3,512
277,277,4.7065291599999455,181.1570160520106,55926.0,200,0.3,512
278,278,4.723428527000124,181.1570160520106,56127.0,200,0.3,512
279,279,4.740363060999925,181.17519350085013,56329.0,200,0.3,512
280,280,4.75716688600005,181.17519350085013,56530.0,200,0.3,512
281,281,4.773950861000003,181.17519350085013,56731.0,200,0.3,512
282,282,4.79076097799998,181.17519350085013,56932.0,200,0.3,512
283,283,4.807670164000001,181.17519350085013,57133.0,200,0.3,512
284,284,4.824487310999984,181.17519350085013,57334.0,200,0.3,512
285,285,4.841352188999963,181.17519350085013,57535.0,200,0.3,512
286,286,4.858171713000047,181.17519350085013,57736.0,200,0.3,512
287,287,4.874972293999917,181.17519350085013,57937.0,200,0.3,512
288,288,4.8918434560000605,181.17519350085013,58138.0,200,0.3,512
289,289,4.908617232000097,181.17519350085013,58339.0,200,0.3,512
290,290,4.925443974000018,181.17519350085013,58540.0,200,0.3,512
291,291,4.942248657999926,181.17519350085013,58741.0,200,0.3,512
292,292,4.959083734999922,181.17519350085013,58942.0,200,0.3,512
293,293,4.975952448000044,181.17519350085013,59143.0,200,0.3,512
294,294,4.99279439299994,181.17519350085013,59344.0,200,0.3,512
295,295,5.0096396040000855,181.17519350085013,59545.0,200,0.3,512
296,296,5.026546573000132,181.18198147858237,59747.0,200,0.3,512
297,297,5.0433351910000965,181.18198147858237,59948.0,200,0.3,512
298,298,5.060175948000051,181.18198147858237,60149.0,200,0.3,512
299,299,5.077087569000014,181.18198147858237,60350.0,200,0.3,512
300,300,5.0939221040000575,181.18198147858237,60551.0,200,0.3,512
301,301,5.11072295200006,181.18198147858237,60752.0,200,0.3,512
302,302,5.127691314000003,181.18198147858237,60953.0,200,0.3,512
303,303,5.144522385000073,181.18198147858237,61154.0,200,0.3,512
304,304,5.161442261000047,181.18198147858237,61355.0,200,0.3,512
305,305,5.178374942000119,181.18198147858237,61556.0,200,0.3,512
306,306,5.195284497000102,181.18198147858237,61757.0,200,0.3,512
307,307,5.212189308999996,181.18198147858237,61958.0,200,0.3,512
308,308,5.229068667000092,181.18198147858237,62159.0,200,0.3,512
309,309,5.245929767999996,181.18198147858237,62360.0,200,0.3,512
310,310,5.262778603000015,181.18198147858237,62561.0,200,0.3,512
311,311,5.279634162000093,181.18198147858237,62762.0,200,0.3,512
312,312,5.296488705999991,181.18198147858237,62963.0,200,0.3,512
313,313,5.313307567000038,181.18198147858237,63164.0,200,0.3,512
314,314,5.330106070000056,181.18198147858237,63365.0,200,0.3,512
315,315,5.346993695000037,181.18198147858237,63566.0,200,0.3,512
316,316,5.363881658000082,181.18198147858237,63767.0,200,0.3,512
317,317,5.380692309000096,181.18198147858237,63968.0,200,0.3,512
318,318,5.397518493000007,181.18198147858237,64169.0,200,0.3,512
319,319,5.414341297999954,181.18198147858237,64370.0,200,0.3,512
320,320,5.431201489999921,181.18198147858237,64571.0,200,0.3,512
321,321,5.448094775000072,181.18198147858237,64772.0,200,0.3,512
322,322,5.464930414000037,181.18198147858237,64973.0,200,0.3,512
323,323,5.481726591000097,181.18198147858237,65174.0,200,0.3,512
324,324,5.498540662000096,181.18198147858237,65375.0,200,0.3,512
325,325,5.515343669999993,181.18198147858237,65576.0,200,0.3,512
326,326,5.532160067999939,181.18198147858237,65777.0,200,0.3,512
327,327,5.549014033000049,181.18198147858237,65978.0,200,0.3,512
328,328,5.565907213999935,181.18198147858237,66179.0,200,0.3,512
329,329,5.582802203000028,181.18198147858237,66380.0,200,0.3,512
330,330,5.599580009999954,181.18198147858237,66581.0,200,0.3,512
331,331,5.616389814000058,181.18198147858237,66782.0,200,0.3,512
332,332,5.633248024000068,181.18198147858237,66983.0,200,0.3,512
333,333,5.650013483000066,181.18198147858237,67184.0,200,0.3,512
334,334,5.666918111000086,181.18198147858237,67385.0,200,0.3,512
335,335,5.683739405000097,181.18198147858237,67586.0,200,0.3,512
336,336,5.7005446430000575,181.18198147858237,67787.0,200,0.3,512
337,337,5.717270221000035,181.18198147858237,67988.0,200,0.3,512
338,338,5.734139993000099,181.1819814785824,68190.0,200,0.3,512
339,339,5.7509457010000915,181.1819814785824,68391.0,200,0.3,512
340,340,5.7677155080000375,181.1819814785824,68592.0,200,0.3,512
341,341,5.784570340000073,181.1819814785824,68793.0,200,0.3,512
342,342,5.801409562000117,181.1819814785824,68994.0,200,0.3,512
343,343,5.8182139079999615,181.1819814785824,69195.0,200,0.3,512
344,344,5.835079910000104,181.1819814785824,69396.0,200,0.3,512
345,345,5.851972702000012,181.1819814785824,69597.0,200,0.3,512
346,346,5.868781451000132,181.1819814785824,69798.0,200,0.3,512
347,347,5.8855805440000495,181.1819814785824,69999.0,200,0.3,512
348,348,5.902380958000094,181.1819814785824,70200.0,200,0.3,512
349,349,5.9193019260001165,181.1819814785824,70401.0,200,0.3,512
350,350,5.936085066000032,181.1819814785824,70602.0,200,0.3,512
351,351,5.9529204370001025,181.1819814785824,70803.0,200,0.3,512
352,352,5.969827781000049,181.1819814785824,71004.0,200,0.3,512
353,353,5.986682430999963,181.28466952476418,71206.0,200,0.3,512
354,354,6.003495877999967,181.28466952476418,71407.0,200,0.3,512
355,355,6.020336127000064,181.28466952476418,71608.0,200,0.3,512
356,356,6.037185177000083,181.28466952476418,71809.0,200,0.3,512
357,357,6.054059364000068,181.28466952476418,72010.0,200,0.3,512
358,358,6.070843620000005,181.28466952476418,72211.0,200,0.3,512
359,359,6.087724276000017,181.28466952476418,72412.0,200,0.3,512
360,360,6.104588179000075,181.28466952476418,72613.0,200,0.3,512
361,361,6.121590402000038,181.28466952476418,72814.0,200,0.3,512
362,362,6.138479611000093,181.28466952476418,73015.0,200,0.3,512
363,363,6.15542447100006,181.28466952476418,73216.0,200,0.3,512
364,364,6.172298492999971,181.28466952476418,73417.0,200,0.3,512
365,365,6.189151361000086,181.28466952476418,73618.0,200,0.3,512
366,366,6.206076719000066,181.28466952476418,73819.0,200,0.3,512
367,367,6.222936163999975,181.28466952476418,74020.0,200,0.3,512
368,368,6.23980983499996,181.28466952476418,74221.0,200,0.3,512
369,369,6.256635866000124,181.28466952476418,74422.0,200,0.3,512
370,370,6.273422257999982,181.28466952476418,74623.0,200,0.3,512
371,371,6.290227953000112,181.28466952476418,74824.0,200,0.3,512
372,372,6.3070926269999745,181.28466952476418,75025.0,200,0.3,512
373,373,6.323933577999924,181.28466952476418,75226.0,200,0.3,512
374,374,6.340839088999928,181.28466952476418,75427.0,200,0.3,512
375,375,6.357663811000066,181.28466952476418,75628.0,200,0.3,512
376,376,6.374505859999999,181.28466952476418,75829.0,200,0.3,512
377,377,6.391386705000059,181.28466952476418,76030.0,200,0.3,512
378,378,6.4081354669999655,181.28466952476418,76231.0,200,0.3,512
379,379,6.424927374999925,181.28466952476418,76432.0,200,0.3,512
380,380,6.441892268999936,181.28466952476418,76633.0,200,0.3,512
381,381,6.458879041000046,181.28466952476418,76834.0,200,0.3,512
382,382,6.47575625200011,181.28466952476418,77035.0,200,0.3,512
383,383,6.492777105999949,181.28466952476418,77236.0,200,0.3,512
384,384,6.5096811220000745,181.28466952476418,77437.0,200,0.3,512
385,385,6.526632430000063,181.28466952476418,77638.0,200,0.3,512
386,386,6.543501673000037,181.28466952476418,77839.0,200,0.3,512
387,387,6.560460886000101,181.28466952476418,78040.0,200,0.3,512
388,388,6.577281255000116,181.28466952476418,78241.0,200,0.3,512
389,389,6.594148380999968,181.28466952476418,78442.0,200,0.3,512
390,390,6.611055364000094,181.34237664927787,78644.0,200,0.3,512
391,391,6.627859868000087,181.34237664927787,78845.0,200,0.3,512
392,392,6.644791633000068,181.34237664927787,79046.0,200,0.3,512
393,393,6.661620527999958,181.34237664927787,79247.0,200,0.3,512
394,394,6.6784834449999835,181.34237664927787,79448.0,200,0.3,512
395,395,6.695300622000104,181.34237664927787,79649.0,200,0.3,512
396,396,6.712202768999987,181.34237664927787,79850.0,200,0.3,512
397,397,6.729020043999981,181.34237664927787,80051.0,200,0.3,512
398,398,6.745878640000001,181.34237664927787,80252.0,200,0.3,512
399,399,6.762750882000091,181.34237664927787,80453.0,200,0.3,512
400,400,6.7796031640000365,181.4590718893482,80655.0,200,0.3,512
401,401,6.796555278000142,181.4590718893482,80856.0,200,0.3,512
402,402,6.813605512000095,181.4590718893482,81057.0,200,0.3,512
403,403,6.830660994000027,181.4590718893482,81258.0,200,0.3,512
404,404,6.847621949000086,181.4590718893482,81459.0,200,0.3,512
405,405,6.864519554000026,181.4590718893482,81660.0,200,0.3,512
406,406,6.881380270000136,181.4590718893482,81861.0,200,0.3,512
407,407,6.898247613999956,181.4590718893482,82062.0,200,0.3,512
408,408,6.916365837000058,181.4590718893482,82263.0,200,0.3,512
409,409,6.93382022600008,181.64046037116236,82465.0,200,0.3,512
410,410,6.95083459500006,181.64046037116236,82666.0,200,0.3,512
411,411,6.9678018980000616,181.64046037116236,82867.0,200,0.3,512
412,412,6.984740043000102,181.64046037116236,83068.0,200,0.3,512
413,413,7.001679535999983,181.64046037116236,83269.0,200,0.3,512
414,414,7.018624894000141,181.64046037116236,83470.0,200,0.3,512
415,415,7.035527960000081,181.64046037116236,83671.0,200,0.3,512
