,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.00017573799999581752,10.0,0.0,200,0.4,16384
1,1,0.00705415200002335,17.0,2.0,200,0.4,16384
2,2,0.012947520000011536,17.0,3.0,200,0.4,16384
3,3,0.018812078999985715,17.0,4.0,200,0.4,16384
4,4,0.0231573109999772,17.0,5.0,200,0.4,16384
5,5,0.029095351000023584,17.0,6.0,200,0.4,16384
6,6,0.0334620240000163,19.0,8.0,200,0.4,16384
