,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
62,62,29.562131893000014,167.44257538628136,25272.0,True,400,0.75,512
63,63,30.115555372000017,168.57732153385007,25674.0,True,400,0.75,512
64,64,30.623682665999922,168.57732153385007,26075.0,True,400,0.75,512
65,65,31.130995097999858,168.57732153385007,26476.0,True,400,0.75,512
66,66,31.628731836999805,168.57732153385007,26877.0,True,400,0.75,512
67,67,32.12642448399993,168.57732153385007,27278.0,True,400,0.75,512
68,68,32.628980275,168.57732153385007,27679.0,True,400,0.75,512
69,69,33.15119029699986,168.57732153385007,28080.0,True,400,0.75,512
70,70,33.65418862499996,168.57732153385007,28481.0,True,400,0.75,512
71,71,34.16200766499992,168.57732153385007,28882.0,True,400,0.75,512
72,72,34.65640426999994,168.57732153385007,29283.0,True,400,0.75,512
73,73,35.20340883199992,168.57732153385007,29684.0,True,400,0.75,512
74,74,35.69921869399991,168.57732153385007,30085.0,True,400,0.75,512
75,75,36.19294876999993,168.7057259743039,30487.0,True,400,0.75,512
76,76,36.68236995799998,168.7057259743039,30888.0,True,400,0.75,512
77,77,37.16955493499995,168.7057259743039,31289.0,True,400,0.75,512
78,78,37.66046837199997,168.7057259743039,31690.0,True,400,0.75,512
79,79,38.15130572299995,168.7057259743039,32091.0,True,400,0.75,512
80,80,38.644905222999796,168.7057259743039,32492.0,True,400,0.75,512
81,81,39.1316051729998,168.7057259743039,32893.0,True,400,0.75,512
82,82,39.6198057109998,168.7057259743039,33294.0,True,400,0.75,512
83,83,40.11602053999991,168.7057259743039,33695.0,True,400,0.75,512
84,84,40.60495531299989,168.7057259743039,34096.0,True,400,0.75,512
85,85,41.096222178999824,168.7057259743039,34497.0,True,400,0.75,512
86,86,41.61132814999996,168.7057259743039,34898.0,True,400,0.75,512
87,87,42.100726872999985,168.7057259743039,35299.0,True,400,0.75,512
88,88,42.590179287999945,168.7057259743039,35700.0,True,400,0.75,512
89,89,43.135171895999974,168.7057259743039,36101.0,True,400,0.75,512
90,90,43.67589705699993,168.7057259743039,36502.0,True,400,0.75,512
91,91,44.220808089,168.7057259743039,36903.0,True,400,0.75,512
92,92,44.76586168599988,168.7057259743039,37304.0,True,400,0.75,512
93,93,45.309125816000005,168.7057259743039,37705.0,True,400,0.75,512
94,94,45.85697175899986,168.7057259743039,38106.0,True,400,0.75,512
95,95,46.386122087999865,168.7057259743039,38507.0,True,400,0.75,512
96,96,46.919632944999876,168.7057259743039,38908.0,True,400,0.75,512
97,97,47.457518445999995,168.7057259743039,39309.0,True,400,0.75,512
98,98,47.994732643999896,168.7057259743039,39710.0,True,400,0.75,512
99,99,48.530407857,168.7057259743039,40111.0,True,400,0.75,512
100,100,49.070469323,168.7057259743039,40512.0,True,400,0.75,512
101,101,49.61164350599984,168.7057259743039,40913.0,True,400,0.75,512
102,102,50.14984793899998,168.7057259743039,41314.0,True,400,0.75,512
103,103,50.69118766199995,168.7057259743039,41715.0,True,400,0.75,512
104,104,51.233490059999895,168.7057259743039,42116.0,True,400,0.75,512
105,105,51.788058172999854,168.7057259743039,42517.0,True,400,0.75,512
106,106,52.39141423399997,168.7057259743039,42918.0,True,400,0.75,512
107,107,52.995681143999946,168.7057259743039,43319.0,True,400,0.75,512
108,108,53.549049893999836,168.7057259743039,43720.0,True,400,0.75,512
109,109,54.08721127799981,168.7057259743039,44121.0,True,400,0.75,512
110,110,54.62586015599982,168.7057259743039,44522.0,True,400,0.75,512
111,111,55.15979553499983,168.7057259743039,44923.0,True,400,0.75,512
112,112,55.695847951999895,168.7057259743039,45324.0,True,400,0.75,512
113,113,56.23195302599993,168.7057259743039,45725.0,True,400,0.75,512
114,114,56.774452284999825,168.7057259743039,46126.0,True,400,0.75,512
115,115,57.32423228899984,168.7057259743039,46527.0,True,400,0.75,512
116,116,57.87179287499998,168.7057259743039,46928.0,True,400,0.75,512
117,117,58.49691522199987,168.7057259743039,47329.0,True,400,0.75,512
118,118,59.05227369299996,168.7057259743039,47730.0,True,400,0.75,512
119,119,59.60796750199984,168.7057259743039,48131.0,True,400,0.75,512
120,120,60.16589182199982,168.7057259743039,48532.0,True,400,0.75,512
121,121,60.717514849999816,168.7057259743039,48933.0,True,400,0.75,512
122,122,61.25627740799996,168.7057259743039,49334.0,True,400,0.75,512
123,123,61.79636979799989,168.7057259743039,49735.0,True,400,0.75,512
124,124,62.33714023599987,168.7057259743039,50136.0,True,400,0.75,512
125,125,62.879976799999895,168.7057259743039,50537.0,True,400,0.75,512
126,126,63.42168672799994,168.7057259743039,50938.0,True,400,0.75,512
127,127,63.96005720899984,168.7057259743039,51339.0,True,400,0.75,512
128,128,64.50565076499993,168.7057259743039,51740.0,True,400,0.75,512
129,129,65.05016634200001,168.7057259743039,52141.0,True,400,0.75,512
130,130,65.59448766999981,168.7057259743039,52542.0,True,400,0.75,512
131,131,66.14226979699993,168.7057259743039,52943.0,True,400,0.75,512
132,132,66.68883171699986,168.7057259743039,53344.0,True,400,0.75,512
133,133,67.23695351899983,168.7057259743039,53745.0,True,400,0.75,512
134,134,67.78319710400001,168.7057259743039,54146.0,True,400,0.75,512
135,135,68.34206889699999,168.7057259743039,54547.0,True,400,0.75,512
136,136,68.93074899399994,168.7057259743039,54948.0,True,400,0.75,512
137,137,69.50795756100001,168.7057259743039,55349.0,True,400,0.75,512
138,138,70.04665147799983,168.7057259743039,55750.0,True,400,0.75,512
139,139,70.59070684499989,168.7057259743039,56151.0,True,400,0.75,512
140,140,71.13620403499999,168.7057259743039,56552.0,True,400,0.75,512
141,141,71.68364160499982,168.7057259743039,56953.0,True,400,0.75,512
142,142,72.228916991,168.7057259743039,57354.0,True,400,0.75,512
143,143,72.77397692599993,168.7057259743039,57755.0,True,400,0.75,512
144,144,73.31957975499995,168.7057259743039,58156.0,True,400,0.75,512
145,145,73.86934178899992,168.7057259743039,58557.0,True,400,0.75,512
146,146,74.41676629099993,168.7057259743039,58958.0,True,400,0.75,512
147,147,74.96380595299979,168.7057259743039,59359.0,True,400,0.75,512
148,148,75.51218076399982,168.7057259743039,59760.0,True,400,0.75,512
149,149,76.05621835399984,168.7057259743039,60161.0,True,400,0.75,512
150,150,76.60065693499996,168.7057259743039,60562.0,True,400,0.75,512
151,151,77.12417053699983,168.7057259743039,60963.0,True,400,0.75,512
152,152,77.65010910399997,168.7057259743039,61364.0,True,400,0.75,512
153,153,78.21943047299987,168.7057259743039,61765.0,True,400,0.75,512
154,154,78.75291089799998,168.7057259743039,62166.0,True,400,0.75,512
155,155,79.30376862699995,168.7057259743039,62567.0,True,400,0.75,512
156,156,79.85188909199996,168.7057259743039,62968.0,True,400,0.75,512
157,157,80.3986746779999,168.7057259743039,63369.0,True,400,0.75,512
158,158,80.94420161099993,168.7057259743039,63770.0,True,400,0.75,512
159,159,81.49011409699983,168.7057259743039,64171.0,True,400,0.75,512
160,160,82.04022231399995,168.7057259743039,64572.0,True,400,0.75,512
161,161,82.58401610499982,168.7057259743039,64973.0,True,400,0.75,512
162,162,83.12627535899992,168.7057259743039,65374.0,True,400,0.75,512
163,163,83.67256998699986,168.7057259743039,65775.0,True,400,0.75,512
164,164,84.22060660099987,168.7057259743039,66176.0,True,400,0.75,512
165,165,84.76862795900001,168.7057259743039,66577.0,True,400,0.75,512
166,166,85.3233441609998,168.7057259743039,66978.0,True,400,0.75,512
167,167,85.87633313399988,168.7057259743039,67379.0,True,400,0.75,512
168,168,86.426788493,168.7057259743039,67780.0,True,400,0.75,512
169,169,86.94725955699982,168.7057259743039,68181.0,True,400,0.75,512
170,170,87.496190136,168.7057259743039,68582.0,True,400,0.75,512
171,171,88.04213443699996,168.7057259743039,68983.0,True,400,0.75,512
172,172,88.58983541499992,168.7057259743039,69384.0,True,400,0.75,512
173,173,89.10744065199992,168.7057259743039,69785.0,True,400,0.75,512
174,174,89.66106695299982,168.7057259743039,70186.0,True,400,0.75,512
175,175,90.16615126099987,168.7057259743039,70587.0,True,400,0.75,512
176,176,90.71673619199987,168.7057259743039,70988.0,True,400,0.75,512
177,177,91.26891624299992,168.7057259743039,71389.0,True,400,0.75,512
178,178,91.81755457899999,168.7057259743039,71790.0,True,400,0.75,512
179,179,92.31313981699986,168.7057259743039,72191.0,True,400,0.75,512
180,180,92.86949669399996,168.7057259743039,72592.0,True,400,0.75,512
181,181,93.4365705319999,168.7057259743039,72993.0,True,400,0.75,512
182,182,93.98521172599999,168.7057259743039,73394.0,True,400,0.75,512
183,183,94.53372203699996,168.7057259743039,73795.0,True,400,0.75,512
184,184,95.07878954699981,168.7057259743039,74196.0,True,400,0.75,512
185,185,95.62776991499982,168.7057259743039,74597.0,True,400,0.75,512
186,186,96.18242807000001,168.7057259743039,74998.0,True,400,0.75,512
187,187,96.67546500999993,168.7057259743039,75399.0,True,400,0.75,512
188,188,97.23449606299982,168.7057259743039,75800.0,True,400,0.75,512
189,189,97.80773423799997,168.7057259743039,76201.0,True,400,0.75,512
190,190,98.31259550799996,168.7057259743039,76602.0,True,400,0.75,512
191,191,98.82118677499989,168.7057259743039,77003.0,True,400,0.75,512
192,192,99.37605625499987,168.7057259743039,77404.0,True,400,0.75,512
193,193,99.95165507899992,168.7057259743039,77805.0,True,400,0.75,512
194,194,100.50895881999986,168.7057259743039,78206.0,True,400,0.75,512
195,195,101.06257239399997,168.7057259743039,78607.0,True,400,0.75,512
196,196,101.6215202259998,168.7057259743039,79008.0,True,400,0.75,512
197,197,102.1727261609999,168.7057259743039,79409.0,True,400,0.75,512
198,198,102.72248857,168.7057259743039,79810.0,True,400,0.75,512
199,199,103.2683634739999,168.7057259743039,80211.0,True,400,0.75,512
200,200,103.8175701839998,168.7057259743039,80612.0,True,400,0.75,512
201,201,104.36393065399989,168.7057259743039,81013.0,True,400,0.75,512
202,202,104.91267062099996,168.7057259743039,81414.0,True,400,0.75,512
203,203,105.45994967999991,168.7057259743039,81815.0,True,400,0.75,512
204,204,106.00931516499986,168.7057259743039,82216.0,True,400,0.75,512
205,205,106.56863900799999,168.7057259743039,82617.0,True,400,0.75,512
206,206,107.12765806399989,168.7057259743039,83018.0,True,400,0.75,512
207,207,107.68167310099989,168.7057259743039,83419.0,True,400,0.75,512
208,208,108.23498966199986,168.7057259743039,83820.0,True,400,0.75,512
209,209,108.78824574399982,168.7057259743039,84221.0,True,400,0.75,512
210,210,109.348947555,168.7057259743039,84622.0,True,400,0.75,512
211,211,109.89745196299987,168.7057259743039,85023.0,True,400,0.75,512
212,212,110.45040925499984,168.7057259743039,85424.0,True,400,0.75,512
213,213,110.99910407499988,168.7057259743039,85825.0,True,400,0.75,512
214,214,111.54664349899986,168.7057259743039,86226.0,True,400,0.75,512
215,215,112.09615107699983,168.7057259743039,86627.0,True,400,0.75,512
216,216,112.65270503099987,168.7057259743039,87028.0,True,400,0.75,512
217,217,113.20368136999991,168.7057259743039,87429.0,True,400,0.75,512
218,218,113.75453103899986,168.7057259743039,87830.0,True,400,0.75,512
219,219,114.30054624599984,168.7057259743039,88231.0,True,400,0.75,512
220,220,114.84421168099993,168.7057259743039,88632.0,True,400,0.75,512
221,221,115.39496456699999,168.7057259743039,89033.0,True,400,0.75,512
222,222,115.9409892069998,168.7057259743039,89434.0,True,400,0.75,512
223,223,116.48991646499985,168.7057259743039,89835.0,True,400,0.75,512
224,224,117.03782331499997,168.7057259743039,90236.0,True,400,0.75,512
225,225,117.58479175599996,168.7057259743039,90637.0,True,400,0.75,512
226,226,118.134034445,168.7057259743039,91038.0,True,400,0.75,512
227,227,118.6825006219999,168.7057259743039,91439.0,True,400,0.75,512
228,228,119.2360247319998,168.7057259743039,91840.0,True,400,0.75,512
229,229,119.78848713499997,168.7057259743039,92241.0,True,400,0.75,512
230,230,120.34796033599991,168.7057259743039,92642.0,True,400,0.75,512
231,231,120.90448480299983,168.7057259743039,93043.0,True,400,0.75,512
232,232,121.46141939699987,168.7057259743039,93444.0,True,400,0.75,512
233,233,122.00780309899983,168.7057259743039,93845.0,True,400,0.75,512
234,234,122.55637320099981,168.7057259743039,94246.0,True,400,0.75,512
235,235,123.108209967,168.7057259743039,94647.0,True,400,0.75,512
236,236,123.660847655,168.7057259743039,95048.0,True,400,0.75,512
237,237,124.20695899499992,168.7057259743039,95449.0,True,400,0.75,512
238,238,124.75957114099992,168.7057259743039,95850.0,True,400,0.75,512
239,239,125.308986688,168.7057259743039,96251.0,True,400,0.75,512
240,240,125.85907164399987,168.7057259743039,96652.0,True,400,0.75,512
241,241,126.41413930999988,168.7057259743039,97053.0,True,400,0.75,512
242,242,126.96262636999995,168.7057259743039,97454.0,True,400,0.75,512
243,243,127.51654504299995,168.7057259743039,97855.0,True,400,0.75,512
244,244,128.06401267899992,168.7057259743039,98256.0,True,400,0.75,512
245,245,128.6185498289999,168.7057259743039,98657.0,True,400,0.75,512
246,246,129.16614836600002,168.7057259743039,99058.0,True,400,0.75,512
247,247,129.7128789159999,168.7057259743039,99459.0,True,400,0.75,512
248,248,130.26008081099985,168.7057259743039,99860.0,True,400,0.75,512
249,249,130.8059441129999,168.7057259743039,100261.0,True,400,0.75,512
250,250,131.35143838499994,168.7057259743039,100662.0,True,400,0.75,512
251,251,131.89902702899985,168.7057259743039,101063.0,True,400,0.75,512
252,252,132.44606192799984,168.7057259743039,101464.0,True,400,0.75,512
253,253,132.99235921299987,168.7057259743039,101865.0,True,400,0.75,512
254,254,133.54048493899995,168.7057259743039,102266.0,True,400,0.75,512
255,255,134.0884849439999,168.7057259743039,102667.0,True,400,0.75,512
256,256,134.643020773,168.7057259743039,103068.0,True,400,0.75,512
257,257,135.20758250899985,168.7057259743039,103469.0,True,400,0.75,512
258,258,135.76118229199983,168.7057259743039,103870.0,True,400,0.75,512
259,259,136.31226976099992,168.7057259743039,104271.0,True,400,0.75,512
260,260,136.866146889,168.7057259743039,104672.0,True,400,0.75,512
261,261,137.41980333799984,168.7057259743039,105073.0,True,400,0.75,512
262,262,137.9765423949998,168.7057259743039,105474.0,True,400,0.75,512
263,263,138.5267579649999,168.7057259743039,105875.0,True,400,0.75,512
264,264,139.0752861489998,168.7057259743039,106276.0,True,400,0.75,512
265,265,139.625691963,168.7057259743039,106677.0,True,400,0.75,512
266,266,140.1869866359998,168.7057259743039,107078.0,True,400,0.75,512
267,267,140.7415444469998,168.7057259743039,107479.0,True,400,0.75,512
268,268,141.29951412299988,168.7057259743039,107880.0,True,400,0.75,512
269,269,141.85284927999987,168.7057259743039,108281.0,True,400,0.75,512
270,270,142.4053411739999,168.7057259743039,108682.0,True,400,0.75,512
271,271,142.95736716099987,168.7057259743039,109083.0,True,400,0.75,512
272,272,143.50684302299987,168.7057259743039,109484.0,True,400,0.75,512
273,273,144.0661828809998,168.7057259743039,109885.0,True,400,0.75,512
274,274,144.62597494299985,168.7057259743039,110286.0,True,400,0.75,512
275,275,145.1864763619999,168.7057259743039,110687.0,True,400,0.75,512
276,276,145.7710544019999,168.7057259743039,111088.0,True,400,0.75,512
277,277,146.3319400989999,168.7057259743039,111489.0,True,400,0.75,512
278,278,146.8847438989999,168.7057259743039,111890.0,True,400,0.75,512
279,279,147.43874732599988,168.7057259743039,112291.0,True,400,0.75,512
280,280,147.9908850259999,168.7057259743039,112692.0,True,400,0.75,512
281,281,148.54560772699983,168.7057259743039,113093.0,True,400,0.75,512
282,282,149.10289907999982,168.7057259743039,113494.0,True,400,0.75,512
283,283,149.65571517099988,168.7057259743039,113895.0,True,400,0.75,512
284,284,150.21591301099988,168.7057259743039,114296.0,True,400,0.75,512
285,285,150.76952813499997,168.7057259743039,114697.0,True,400,0.75,512
286,286,151.32100344299988,168.7057259743039,115098.0,True,400,0.75,512
287,287,151.87476636899987,168.7057259743039,115499.0,True,400,0.75,512
288,288,152.43245331899993,168.7057259743039,115900.0,True,400,0.75,512
289,289,152.9902490699999,168.7057259743039,116301.0,True,400,0.75,512
290,290,153.5487174509999,168.7057259743039,116702.0,True,400,0.75,512
291,291,154.107978988,168.7057259743039,117103.0,True,400,0.75,512
292,292,154.66843541899993,168.7057259743039,117504.0,True,400,0.75,512
293,293,155.22872029299992,168.7057259743039,117905.0,True,400,0.75,512
294,294,155.7826581239999,168.7057259743039,118306.0,True,400,0.75,512
295,295,156.33466519699982,168.7057259743039,118707.0,True,400,0.75,512
296,296,156.88726350799993,168.7057259743039,119108.0,True,400,0.75,512
297,297,157.43923254899983,168.7057259743039,119509.0,True,400,0.75,512
298,298,157.991519551,168.7057259743039,119910.0,True,400,0.75,512
299,299,158.5456633299998,168.7057259743039,120311.0,True,400,0.75,512
300,300,159.09894394599996,168.7057259743039,120712.0,True,400,0.75,512
301,301,159.6535770429998,168.7057259743039,121113.0,True,400,0.75,512
302,302,160.206243502,168.7057259743039,121514.0,True,400,0.75,512
303,303,160.76247488399986,168.7057259743039,121915.0,True,400,0.75,512
304,304,161.31388816499998,168.7057259743039,122316.0,True,400,0.75,512
305,305,161.86563080399992,168.7057259743039,122717.0,True,400,0.75,512
306,306,162.4200758699999,168.7057259743039,123118.0,True,400,0.75,512
307,307,162.97350618299993,168.7057259743039,123519.0,True,400,0.75,512
308,308,163.531951575,168.7057259743039,123920.0,True,400,0.75,512
309,309,164.09546609699987,168.7057259743039,124321.0,True,400,0.75,512
310,310,164.65266199799999,168.7057259743039,124722.0,True,400,0.75,512
311,311,165.20776374799993,168.7057259743039,125123.0,True,400,0.75,512
312,312,165.76461593599993,168.7057259743039,125524.0,True,400,0.75,512
313,313,166.31779999299988,168.7057259743039,125925.0,True,400,0.75,512
314,314,166.87571968499992,168.7057259743039,126326.0,True,400,0.75,512
315,315,167.43622188099994,168.7057259743039,126727.0,True,400,0.75,512
316,316,168.00410333499985,168.7057259743039,127128.0,True,400,0.75,512
317,317,168.570426216,168.7057259743039,127529.0,True,400,0.75,512
318,318,169.12753200199995,168.7057259743039,127930.0,True,400,0.75,512
319,319,169.701999891,168.7057259743039,128331.0,True,400,0.75,512
320,320,170.27481947,168.7057259743039,128732.0,True,400,0.75,512
321,321,170.8501559079998,168.7057259743039,129133.0,True,400,0.75,512
322,322,171.41397842599986,168.7057259743039,129534.0,True,400,0.75,512
323,323,171.9695606769999,168.7057259743039,129935.0,True,400,0.75,512
324,324,172.551871204,168.7057259743039,130336.0,True,400,0.75,512
325,325,173.10400625900002,168.7057259743039,130737.0,True,400,0.75,512
326,326,173.65349660999982,168.7057259743039,131138.0,True,400,0.75,512
327,327,174.20561768799985,168.7057259743039,131539.0,True,400,0.75,512
328,328,174.75602152099987,168.7057259743039,131940.0,True,400,0.75,512
329,329,175.30673613099998,168.7057259743039,132341.0,True,400,0.75,512
330,330,175.8564376759998,168.7057259743039,132742.0,True,400,0.75,512
331,331,176.40604778099987,168.7057259743039,133143.0,True,400,0.75,512
332,332,176.95759413799988,168.7057259743039,133544.0,True,400,0.75,512
333,333,177.51410440099994,168.7057259743039,133945.0,True,400,0.75,512
334,334,178.06587389499987,168.7057259743039,134346.0,True,400,0.75,512
335,335,178.61939108899992,168.7057259743039,134747.0,True,400,0.75,512
336,336,179.17248260799988,168.7057259743039,135148.0,True,400,0.75,512
337,337,179.72258076999992,168.7057259743039,135549.0,True,400,0.75,512
338,338,180.28484857099988,168.7057259743039,135950.0,True,400,0.75,512
339,339,180.8479355789998,168.7057259743039,136351.0,True,400,0.75,512
340,340,181.40097161999984,168.7057259743039,136752.0,True,400,0.75,512
341,341,181.95288086799997,168.7057259743039,137153.0,True,400,0.75,512
342,342,182.50853936599992,168.7057259743039,137554.0,True,400,0.75,512
343,343,183.06329078999988,168.7057259743039,137955.0,True,400,0.75,512
344,344,183.61804853499984,168.7057259743039,138356.0,True,400,0.75,512
345,345,184.17283560299984,168.7057259743039,138757.0,True,400,0.75,512
346,346,184.74187130999985,168.7057259743039,139158.0,True,400,0.75,512
347,347,185.4184439359999,168.7057259743039,139559.0,True,400,0.75,512
348,348,185.97422042899984,168.7057259743039,139960.0,True,400,0.75,512
349,349,186.5719786719999,168.7057259743039,140361.0,True,400,0.75,512
350,350,187.142466024,168.7057259743039,140762.0,True,400,0.75,512
351,351,187.76651492799988,168.7057259743039,141163.0,True,400,0.75,512
352,352,188.4003129329999,168.7057259743039,141564.0,True,400,0.75,512
353,353,188.9715906429999,168.7057259743039,141965.0,True,400,0.75,512
354,354,189.5431927479999,168.7057259743039,142366.0,True,400,0.75,512
355,355,190.12321942199992,168.7057259743039,142767.0,True,400,0.75,512
356,356,190.71885887299982,168.7057259743039,143168.0,True,400,0.75,512
357,357,191.2850009939998,168.7057259743039,143569.0,True,400,0.75,512
358,358,191.84976863199995,168.7057259743039,143970.0,True,400,0.75,512
359,359,192.40860031199986,168.7057259743039,144371.0,True,400,0.75,512
360,360,192.9643085979999,168.7057259743039,144772.0,True,400,0.75,512
361,361,193.52729035999982,168.7057259743039,145173.0,True,400,0.75,512
362,362,194.08748773699995,168.7057259743039,145574.0,True,400,0.75,512
363,363,194.64501973799997,168.7057259743039,145975.0,True,400,0.75,512
364,364,195.2190354669999,168.7057259743039,146376.0,True,400,0.75,512
365,365,195.77636856599997,168.7057259743039,146777.0,True,400,0.75,512
366,366,196.327750207,168.7057259743039,147178.0,True,400,0.75,512
367,367,196.877191564,168.7057259743039,147579.0,True,400,0.75,512
368,368,197.4281074649998,168.7057259743039,147980.0,True,400,0.75,512
369,369,197.98147888199992,168.7057259743039,148381.0,True,400,0.75,512
370,370,198.53357194,168.7057259743039,148782.0,True,400,0.75,512
371,371,199.08552944999997,168.7057259743039,149183.0,True,400,0.75,512
372,372,199.63842914299994,168.7057259743039,149584.0,True,400,0.75,512
373,373,200.18929421199982,168.7057259743039,149985.0,True,400,0.75,512
374,374,200.73948476099986,168.7057259743039,150386.0,True,400,0.75,512
375,375,201.28973183799985,168.7057259743039,150787.0,True,400,0.75,512
376,376,201.84004052399996,168.7057259743039,151188.0,True,400,0.75,512
377,377,202.38825463699982,168.7057259743039,151589.0,True,400,0.75,512
378,378,202.93640271699996,168.7057259743039,151990.0,True,400,0.75,512
379,379,203.4869382689999,168.7057259743039,152391.0,True,400,0.75,512
380,380,204.0357474169998,168.7057259743039,152792.0,True,400,0.75,512
381,381,204.59005168199997,168.7057259743039,153193.0,True,400,0.75,512
382,382,205.14490533899993,168.7057259743039,153594.0,True,400,0.75,512
383,383,205.70606313999997,168.7057259743039,153995.0,True,400,0.75,512
384,384,206.25886735099994,168.7057259743039,154396.0,True,400,0.75,512
385,385,206.810929387,168.7057259743039,154797.0,True,400,0.75,512
386,386,207.361254702,168.7057259743039,155198.0,True,400,0.75,512
387,387,207.91395904799992,168.7057259743039,155599.0,True,400,0.75,512
388,388,208.46712891799984,168.7057259743039,156000.0,True,400,0.75,512
389,389,209.01850816399997,168.7057259743039,156401.0,True,400,0.75,512
390,390,209.56840056299984,168.7057259743039,156802.0,True,400,0.75,512
391,391,210.119410196,168.7057259743039,157203.0,True,400,0.75,512
392,392,210.668942689,168.7057259743039,157604.0,True,400,0.75,512
393,393,211.22316797199983,168.7057259743039,158005.0,True,400,0.75,512
394,394,211.7744723899998,168.7057259743039,158406.0,True,400,0.75,512
395,395,212.32571203899988,168.7057259743039,158807.0,True,400,0.75,512
396,396,212.87737018199982,168.7057259743039,159208.0,True,400,0.75,512
397,397,213.42484681899987,168.7057259743039,159609.0,True,400,0.75,512
398,398,213.97448445999999,168.7057259743039,160010.0,True,400,0.75,512
