,Iteration,Fitness,FEvals,Time,State,max_iters,is_classifier,mutation_prob,pop_size,init_state,algorithm,activation,bias,early_stopping,clip_max,hidden_layer_sizes,learning_rate_init,max_attempts
0,0,0.8380804792624487,501,0.572366074018646,"[-0.250919762305275, 0.9014286128198323, 0.4639878836228102, 0.1973169683940732, -0.687962719115127, -0.6880109593275947, -0.8838327756636011, 0.7323522915498704, 0.2022300234864176, 0.416145155592091, -0.9588310114083951, 0.9398197043239886, 0.6648852816008435, -0.5753217786434477, -0.6363500655857988, -0.6331909802931324, -0.39151551408092455, 0.04951286326447568, -0.13610996271576847, -0.4175417196039162, 0.22370578944475894, -0.7210122786959163, -0.4157107029295637, -0.2672763134126166, -0.08786003156592814, 0.5703519227860272, -0.6006524356832805, 0.02846887682722321, 0.18482913772408494, -0.9070991745600046, 0.21508970380287673, -0.6589517526254169, -0.869896814029441, 0.8977710745066665, 0.9312640661491187, 0.6167946962329223, -0.39077246165325863, -0.8046557719872323, 0.3684660530243138, -0.1196950125207974, -0.7559235303104423, -0.00964617977745963, -0.9312229577695632, 0.8186408041575641, -0.48244003679996617, 0.32504456870796394, -0.3765778478211781, 0.040136042355621626, 0.0934205586865593, -0.6302910889489459, 0.9391692555291171, 0.5502656467222291, 0.8789978831283782, 0.7896547008552977, 0.19579995762217028, 0.8437484700462337, -0.823014995896161, -0.6080342751617096, -0.9095454221789239, -0.3493393384734713, -0.22264542062103598, -0.4573019364522082, 0.6574750183038587, -0.28649334661282144, -0.4381309806252385, 0.08539216631649693, -0.7181515500504747, 0.6043939615080793, -0.8508987126404584, 0.9737738732010346, 0.5444895385933148, -0.6025686369316552, -0.9889557657527952, 0.6309228569096683, 0.41371468769523423, 0.4580143360819746, 0.5425406933718915, -0.8519106965318193, -0.2830685429114548, -0.7682618809497406, 0.726206851751187, 0.24659625365511584, -0.3382039502947016, -0.8728832994279527, -0.3780353565686756, -0.3496333559465059, 0.45921235667612814, 0.27511494271042625, 0.7744254851526531, -0.05557014967610141, -0.7608115081233966, 0.42648957444599, 0.5215700972337949, 0.12255439513899247, 0.541934359909122, -0.012408807271218514, 0.045465658763988115, -0.14491796328290074, -0.9491617465118096, -0.7842171460133911, -0.9371416286265315, 0.2728208225275608, -0.37128803784734665, 0.01714138232940554, 0.815132947852186, -0.5014155417022501, -0.17923415392874054, 0.5111022770860973, -0.5424036690167551, -0.846040180342414, -0.42049709417246395, -0.6775574254919912, 0.8593953046851461, 0.6162407591288339]",1000,True,0.25,500,"[-0.250919762305275, 0.9014286128198323, 0.4639878836228102, 0.1973169683940732, -0.687962719115127, -0.6880109593275947, -0.8838327756636011, 0.7323522915498704, 0.2022300234864176, 0.416145155592091, -0.9588310114083951, 0.9398197043239886, 0.6648852816008435, -0.5753217786434477, -0.6363500655857988, -0.6331909802931324, -0.39151551408092455, 0.04951286326447568, -0.13610996271576847, -0.4175417196039162, 0.22370578944475894, -0.7210122786959163, -0.4157107029295637, -0.2672763134126166, -0.08786003156592814, 0.5703519227860272, -0.6006524356832805, 0.02846887682722321, 0.18482913772408494, -0.9070991745600046, 0.21508970380287673, -0.6589517526254169, -0.869896814029441, 0.8977710745066665, 0.9312640661491187, 0.6167946962329223, -0.39077246165325863, -0.8046557719872323, 0.3684660530243138, -0.1196950125207974, -0.7559235303104423, -0.00964617977745963, -0.9312229577695632, 0.8186408041575641, -0.48244003679996617, 0.32504456870796394, -0.3765778478211781, 0.040136042355621626, 0.0934205586865593, -0.6302910889489459, 0.9391692555291171, 0.5502656467222291, 0.8789978831283782, 0.7896547008552977, 0.19579995762217028, 0.8437484700462337, -0.823014995896161, -0.6080342751617096, -0.9095454221789239, -0.3493393384734713, -0.22264542062103598, -0.4573019364522082, 0.6574750183038587, -0.28649334661282144, -0.4381309806252385, 0.08539216631649693, -0.7181515500504747, 0.6043939615080793, -0.8508987126404584, 0.9737738732010346, 0.5444895385933148, -0.6025686369316552, -0.9889557657527952, 0.6309228569096683, 0.41371468769523423, 0.4580143360819746, 0.5425406933718915, -0.8519106965318193, -0.2830685429114548, -0.7682618809497406, 0.726206851751187, 0.24659625365511584, -0.3382039502947016, -0.8728832994279527, -0.3780353565686756, -0.3496333559465059, 0.45921235667612814, 0.27511494271042625, 0.7744254851526531, -0.05557014967610141, -0.7608115081233966, 0.42648957444599, 0.5215700972337949, 0.12255439513899247, 0.541934359909122, -0.012408807271218514, 0.045465658763988115, -0.14491796328290074, -0.9491617465118096, -0.7842171460133911, -0.9371416286265315, 0.2728208225275608, -0.37128803784734665, 0.01714138232940554, 0.815132947852186, -0.5014155417022501, -0.17923415392874054, 0.5111022770860973, -0.5424036690167551, -0.846040180342414, -0.42049709417246395, -0.6775574254919912, 0.8593953046851461, 0.6162407591288339]",ga,relu,True,True,1,"[6, 6]",0.1,1000
1,1,0.6103554294575241,1003,1.174761464993935,"[-0.4704631234386836, 0.170568088080284, -0.6384699690313904, 0.7017886996984994, 0.46086029810207707, -0.5558698420017238, 0.2475463056311784, 0.018640751997077043, -0.48234653756740986, 0.7862452029588185, -0.7043214046103321, -0.0650803947026346, 0.1655965693020096, 0.6470912926541119, -0.6996401752648329, 0.21834921639691962, -0.9868805122102955, 0.6451626284688625, -0.5305351017154372, 0.4418306279020876, 0.20375557858962345, -0.8997452340845848, -0.6335399678572238, -0.46451860822456204, 0.7734553759787539, -0.038393222654758974, 0.8270064362106131, -0.9051001989170517, -0.9868722525677649, 0.8964932414106501, 0.44783381340157047, 0.5666335964273057, 0.8316112282033568, 0.9690773845969918, -0.8045756641760604, -0.683417311755788, -0.6228531020923771, 0.6368353175710673, -0.2889001736015049, 0.18654289446587136, 0.7104438240029614, 0.36631967950900646, -0.8691692120530019, -0.1086522865503532, -0.8649998967854235, -0.04231291062888176, -0.5613945692139988, -0.9973836009498063, 0.62630358358409, 0.9387656888057192, 0.928265363541831, -0.4016296124733525, 0.6575472201256864, 0.35755380282983507, 0.6001527805986728, 0.6924760965250538, 0.9605574781026645, -0.696540724665911, 0.5394920479686038, 0.4683072081640085, -0.4245283246229652, -0.214824888393103, -0.646483904651014, 0.8265463861715341, 0.7586714495985429, 0.2280700292028437, 0.023259999769412953, -0.5342232792331025, 0.5792071140599349, -0.9835901753592158, -0.0744266168559038, 0.7211023542527137, 0.236970668865506, 0.2702456831432576, -0.8585851487611116, -0.4265905411081896, 0.34772441119236386, -0.9007653974938346, -0.33812849302873094, -0.2921108728802613, -0.002563221931513038, -0.27524949523067255, -0.09176492507219369, 0.09399469289120543, -0.7433043169269258, -0.6390491706520058, 0.6650219887113558, -0.08046411506040485, -0.2896958523071129, -0.1322369716366416, -0.650362894376008, -0.5203054904948021, 0.031047085133068864, -0.2821470073970711, -0.04908779398957752, -0.7005906543569214, -0.6870633353539364, -0.2321139607347411, -0.24228473460920652, 0.7666646870495737, -0.9330972385223653, 0.9857108833050867, 0.9130461184530039, 0.08450190131599311, 0.43751552391005455, 0.8705093149634904, -0.4976121882928257, -0.36873878387178305, -0.7781506332037684, 0.12769223465010904, -0.6811032486589546, 0.8617412327947089, -0.13686630578810188, 0.8393734524013516]",1000,True,0.25,500,"[-0.250919762305275, 0.9014286128198323, 0.4639878836228102, 0.1973169683940732, -0.687962719115127, -0.6880109593275947, -0.8838327756636011, 0.7323522915498704, 0.2022300234864176, 0.416145155592091, -0.9588310114083951, 0.9398197043239886, 0.6648852816008435, -0.5753217786434477, -0.6363500655857988, -0.6331909802931324, -0.39151551408092455, 0.04951286326447568, -0.13610996271576847, -0.4175417196039162, 0.22370578944475894, -0.7210122786959163, -0.4157107029295637, -0.2672763134126166, -0.08786003156592814, 0.5703519227860272, -0.6006524356832805, 0.02846887682722321, 0.18482913772408494, -0.9070991745600046, 0.21508970380287673, -0.6589517526254169, -0.869896814029441, 0.8977710745066665, 0.9312640661491187, 0.6167946962329223, -0.39077246165325863, -0.8046557719872323, 0.3684660530243138, -0.1196950125207974, -0.7559235303104423, -0.00964617977745963, -0.9312229577695632, 0.8186408041575641, -0.48244003679996617, 0.32504456870796394, -0.3765778478211781, 0.040136042355621626, 0.0934205586865593, -0.6302910889489459, 0.9391692555291171, 0.5502656467222291, 0.8789978831283782, 0.7896547008552977, 0.19579995762217028, 0.8437484700462337, -0.823014995896161, -0.6080342751617096, -0.9095454221789239, -0.3493393384734713, -0.22264542062103598, -0.4573019364522082, 0.6574750183038587, -0.28649334661282144, -0.4381309806252385, 0.08539216631649693, -0.7181515500504747, 0.6043939615080793, -0.8508987126404584, 0.9737738732010346, 0.5444895385933148, -0.6025686369316552, -0.9889557657527952, 0.6309228569096683, 0.41371468769523423, 0.4580143360819746, 0.5425406933718915, -0.8519106965318193, -0.2830685429114548, -0.7682618809497406, 0.726206851751187, 0.24659625365511584, -0.3382039502947016, -0.8728832994279527, -0.3780353565686756, -0.3496333559465059, 0.45921235667612814, 0.27511494271042625, 0.7744254851526531, -0.05557014967610141, -0.7608115081233966, 0.42648957444599, 0.5215700972337949, 0.12255439513899247, 0.541934359909122, -0.012408807271218514, 0.045465658763988115, -0.14491796328290074, -0.9491617465118096, -0.7842171460133911, -0.9371416286265315, 0.2728208225275608, -0.37128803784734665, 0.01714138232940554, 0.815132947852186, -0.5014155417022501, -0.17923415392874054, 0.5111022770860973, -0.5424036690167551, -0.846040180342414, -0.42049709417246395, -0.6775574254919912, 0.8593953046851461, 0.6162407591288339]",ga,relu,True,True,1,"[6, 6]",0.1,1000
2,10,0.5875672158228177,5514,6.579996893997304,"[-0.37927425665361003, 0.5203493122069367, 0.40360481176890106, -0.8909381242764827, 0.43375123165786933, 0.790615566717874, -0.8387774230675649, -0.6856985499735715, 0.3544234903471044, 0.9481272088333976, 0.6591304339038757, 0.46671408595916897, -0.6716106648892943, -0.5554559853151559, -0.3878615544077435, 0.9979618831533037, -0.12001775032950257, 0.5155581847450781, 0.838544649230238, -0.6156558181398555, -0.3727832420076296, 0.6832461610728822, 0.4752918992550905, 0.12605503803516305, 0.6696628621903105, -0.8045215293874517, -0.8882180433709388, 0.6811050981365794, 0.4772469662274934, -0.22382153393022386, 0.42991571208423784, 0.9449904976882095, 0.632989755314957, 0.18170766714333175, 0.6717157076160574, -0.9188478013622439, -0.6571151912112567, -0.5953277626294908, 0.810890139126482, -0.9286671915972449, -0.0021518032814256127, 0.8072189237974077, -0.9900549990019505, 0.9276425835850535, 0.08468870539310047, -0.25579603087149017, -0.9893225519367779, 0.12915006902066062, -0.09944876945007497, -0.9964269699999366, -0.41257193850266893, -0.8503747664848655, 0.2431747116062899, 0.6331988789431542, -0.12173018285956316, -0.31235911034127817, 0.5207786811829238, 0.8489114098805506, -0.6057850378633094, -0.6774025390875302, 0.9902450609851374, 0.7991491465491369, 0.21334208145524713, -0.5121712502154065, 0.8129442219290939, -0.7237174640779691, 0.7748250192407697, 0.5412607245457055, -0.6357413296678893, -0.9736704841571806, -0.2867435859674483, 0.5463049266641493, -0.37122779673540185, 0.06692218395264304, -0.9593224482257057, 0.5771944224490615, 0.993343990654771, 0.545812199962223, 0.38870646971465206, -0.34189923828512914, 0.4857497974228526, -0.9155417838600457, 0.2868090586781247, -0.3247046027517868, 0.6745576469748149, 0.16631002408708362, -0.22479643890193413, 0.26180044079324993, 0.9278475614675448, 0.5885141415408348, -0.3159754580634966, -0.17134713834617354, 0.4819441664871025, 0.27031397772787, -0.44896233463578916, -0.9899111348666805, -0.9582359039633135, 0.05613078660540549, -0.20929538966048922, -0.3732064159897428, 0.8960870625678863, 0.049172540301654966, 0.7879923164317129, -0.4870133856675316, -0.4064275941029576, 0.6903779426631862, -0.12073001214836143, 0.31831108920026874, -0.5275557504485804, -0.24310914771844727, -0.19558127950120396, 0.06281163765437214, 0.9222685954460552, 0.2940285389750612]",1000,True,0.25,500,"[-0.250919762305275, 0.9014286128198323, 0.4639878836228102, 0.1973169683940732, -0.687962719115127, -0.6880109593275947, -0.8838327756636011, 0.7323522915498704, 0.2022300234864176, 0.416145155592091, -0.9588310114083951, 0.9398197043239886, 0.6648852816008435, -0.5753217786434477, -0.6363500655857988, -0.6331909802931324, -0.39151551408092455, 0.04951286326447568, -0.13610996271576847, -0.4175417196039162, 0.22370578944475894, -0.7210122786959163, -0.4157107029295637, -0.2672763134126166, -0.08786003156592814, 0.5703519227860272, -0.6006524356832805, 0.02846887682722321, 0.18482913772408494, -0.9070991745600046, 0.21508970380287673, -0.6589517526254169, -0.869896814029441, 0.8977710745066665, 0.9312640661491187, 0.6167946962329223, -0.39077246165325863, -0.8046557719872323, 0.3684660530243138, -0.1196950125207974, -0.7559235303104423, -0.00964617977745963, -0.9312229577695632, 0.8186408041575641, -0.48244003679996617, 0.32504456870796394, -0.3765778478211781, 0.040136042355621626, 0.0934205586865593, -0.6302910889489459, 0.9391692555291171, 0.5502656467222291, 0.8789978831283782, 0.7896547008552977, 0.19579995762217028, 0.8437484700462337, -0.823014995896161, -0.6080342751617096, -0.9095454221789239, -0.3493393384734713, -0.22264542062103598, -0.4573019364522082, 0.6574750183038587, -0.28649334661282144, -0.4381309806252385, 0.08539216631649693, -0.7181515500504747, 0.6043939615080793, -0.8508987126404584, 0.9737738732010346, 0.5444895385933148, -0.6025686369316552, -0.9889557657527952, 0.6309228569096683, 0.41371468769523423, 0.4580143360819746, 0.5425406933718915, -0.8519106965318193, -0.2830685429114548, -0.7682618809497406, 0.726206851751187, 0.24659625365511584, -0.3382039502947016, -0.8728832994279527, -0.3780353565686756, -0.3496333559465059, 0.45921235667612814, 0.27511494271042625, 0.7744254851526531, -0.05557014967610141, -0.7608115081233966, 0.42648957444599, 0.5215700972337949, 0.12255439513899247, 0.541934359909122, -0.012408807271218514, 0.045465658763988115, -0.14491796328290074, -0.9491617465118096, -0.7842171460133911, -0.9371416286265315, 0.2728208225275608, -0.37128803784734665, 0.01714138232940554, 0.815132947852186, -0.5014155417022501, -0.17923415392874054, 0.5111022770860973, -0.5424036690167551, -0.846040180342414, -0.42049709417246395, -0.6775574254919912, 0.8593953046851461, 0.6162407591288339]",ga,relu,True,True,1,"[6, 6]",0.1,1000
3,50,0.5875672158228177,25554,33.15776315800031,"[-0.37927425665361003, 0.5203493122069367, 0.40360481176890106, -0.8909381242764827, 0.43375123165786933, 0.790615566717874, -0.8387774230675649, -0.6856985499735715, 0.3544234903471044, 0.9481272088333976, 0.6591304339038757, 0.46671408595916897, -0.6716106648892943, -0.5554559853151559, -0.3878615544077435, 0.9979618831533037, -0.12001775032950257, 0.5155581847450781, 0.838544649230238, -0.6156558181398555, -0.3727832420076296, 0.6832461610728822, 0.4752918992550905, 0.12605503803516305, 0.6696628621903105, -0.8045215293874517, -0.8882180433709388, 0.6811050981365794, 0.4772469662274934, -0.22382153393022386, 0.42991571208423784, 0.9449904976882095, 0.632989755314957, 0.18170766714333175, 0.6717157076160574, -0.9188478013622439, -0.6571151912112567, -0.5953277626294908, 0.810890139126482, -0.9286671915972449, -0.0021518032814256127, 0.8072189237974077, -0.9900549990019505, 0.9276425835850535, 0.08468870539310047, -0.25579603087149017, -0.9893225519367779, 0.12915006902066062, -0.09944876945007497, -0.9964269699999366, -0.41257193850266893, -0.8503747664848655, 0.2431747116062899, 0.6331988789431542, -0.12173018285956316, -0.31235911034127817, 0.5207786811829238, 0.8489114098805506, -0.6057850378633094, -0.6774025390875302, 0.9902450609851374, 0.7991491465491369, 0.21334208145524713, -0.5121712502154065, 0.8129442219290939, -0.7237174640779691, 0.7748250192407697, 0.5412607245457055, -0.6357413296678893, -0.9736704841571806, -0.2867435859674483, 0.5463049266641493, -0.37122779673540185, 0.06692218395264304, -0.9593224482257057, 0.5771944224490615, 0.993343990654771, 0.545812199962223, 0.38870646971465206, -0.34189923828512914, 0.4857497974228526, -0.9155417838600457, 0.2868090586781247, -0.3247046027517868, 0.6745576469748149, 0.16631002408708362, -0.22479643890193413, 0.26180044079324993, 0.9278475614675448, 0.5885141415408348, -0.3159754580634966, -0.17134713834617354, 0.4819441664871025, 0.27031397772787, -0.44896233463578916, -0.9899111348666805, -0.9582359039633135, 0.05613078660540549, -0.20929538966048922, -0.3732064159897428, 0.8960870625678863, 0.049172540301654966, 0.7879923164317129, -0.4870133856675316, -0.4064275941029576, 0.6903779426631862, -0.12073001214836143, 0.31831108920026874, -0.5275557504485804, -0.24310914771844727, -0.19558127950120396, 0.06281163765437214, 0.9222685954460552, 0.2940285389750612]",1000,True,0.25,500,"[-0.250919762305275, 0.9014286128198323, 0.4639878836228102, 0.1973169683940732, -0.687962719115127, -0.6880109593275947, -0.8838327756636011, 0.7323522915498704, 0.2022300234864176, 0.416145155592091, -0.9588310114083951, 0.9398197043239886, 0.6648852816008435, -0.5753217786434477, -0.6363500655857988, -0.6331909802931324, -0.39151551408092455, 0.04951286326447568, -0.13610996271576847, -0.4175417196039162, 0.22370578944475894, -0.7210122786959163, -0.4157107029295637, -0.2672763134126166, -0.08786003156592814, 0.5703519227860272, -0.6006524356832805, 0.02846887682722321, 0.18482913772408494, -0.9070991745600046, 0.21508970380287673, -0.6589517526254169, -0.869896814029441, 0.8977710745066665, 0.9312640661491187, 0.6167946962329223, -0.39077246165325863, -0.8046557719872323, 0.3684660530243138, -0.1196950125207974, -0.7559235303104423, -0.00964617977745963, -0.9312229577695632, 0.8186408041575641, -0.48244003679996617, 0.32504456870796394, -0.3765778478211781, 0.040136042355621626, 0.0934205586865593, -0.6302910889489459, 0.9391692555291171, 0.5502656467222291, 0.8789978831283782, 0.7896547008552977, 0.19579995762217028, 0.8437484700462337, -0.823014995896161, -0.6080342751617096, -0.9095454221789239, -0.3493393384734713, -0.22264542062103598, -0.4573019364522082, 0.6574750183038587, -0.28649334661282144, -0.4381309806252385, 0.08539216631649693, -0.7181515500504747, 0.6043939615080793, -0.8508987126404584, 0.9737738732010346, 0.5444895385933148, -0.6025686369316552, -0.9889557657527952, 0.6309228569096683, 0.41371468769523423, 0.4580143360819746, 0.5425406933718915, -0.8519106965318193, -0.2830685429114548, -0.7682618809497406, 0.726206851751187, 0.24659625365511584, -0.3382039502947016, -0.8728832994279527, -0.3780353565686756, -0.3496333559465059, 0.45921235667612814, 0.27511494271042625, 0.7744254851526531, -0.05557014967610141, -0.7608115081233966, 0.42648957444599, 0.5215700972337949, 0.12255439513899247, 0.541934359909122, -0.012408807271218514, 0.045465658763988115, -0.14491796328290074, -0.9491617465118096, -0.7842171460133911, -0.9371416286265315, 0.2728208225275608, -0.37128803784734665, 0.01714138232940554, 0.815132947852186, -0.5014155417022501, -0.17923415392874054, 0.5111022770860973, -0.5424036690167551, -0.846040180342414, -0.42049709417246395, -0.6775574254919912, 0.8593953046851461, 0.6162407591288339]",ga,relu,True,True,1,"[6, 6]",0.1,1000
4,100,0.5875672158228177,50604,67.0574244360032,"[-0.37927425665361003, 0.5203493122069367, 0.40360481176890106, -0.8909381242764827, 0.43375123165786933, 0.790615566717874, -0.8387774230675649, -0.6856985499735715, 0.3544234903471044, 0.9481272088333976, 0.6591304339038757, 0.46671408595916897, -0.6716106648892943, -0.5554559853151559, -0.3878615544077435, 0.9979618831533037, -0.12001775032950257, 0.5155581847450781, 0.838544649230238, -0.6156558181398555, -0.3727832420076296, 0.6832461610728822, 0.4752918992550905, 0.12605503803516305, 0.6696628621903105, -0.8045215293874517, -0.8882180433709388, 0.6811050981365794, 0.4772469662274934, -0.22382153393022386, 0.42991571208423784, 0.9449904976882095, 0.632989755314957, 0.18170766714333175, 0.6717157076160574, -0.9188478013622439, -0.6571151912112567, -0.5953277626294908, 0.810890139126482, -0.9286671915972449, -0.0021518032814256127, 0.8072189237974077, -0.9900549990019505, 0.9276425835850535, 0.08468870539310047, -0.25579603087149017, -0.9893225519367779, 0.12915006902066062, -0.09944876945007497, -0.9964269699999366, -0.41257193850266893, -0.8503747664848655, 0.2431747116062899, 0.6331988789431542, -0.12173018285956316, -0.31235911034127817, 0.5207786811829238, 0.8489114098805506, -0.6057850378633094, -0.6774025390875302, 0.9902450609851374, 0.7991491465491369, 0.21334208145524713, -0.5121712502154065, 0.8129442219290939, -0.7237174640779691, 0.7748250192407697, 0.5412607245457055, -0.6357413296678893, -0.9736704841571806, -0.2867435859674483, 0.5463049266641493, -0.37122779673540185, 0.06692218395264304, -0.9593224482257057, 0.5771944224490615, 0.993343990654771, 0.545812199962223, 0.38870646971465206, -0.34189923828512914, 0.4857497974228526, -0.9155417838600457, 0.2868090586781247, -0.3247046027517868, 0.6745576469748149, 0.16631002408708362, -0.22479643890193413, 0.26180044079324993, 0.9278475614675448, 0.5885141415408348, -0.3159754580634966, -0.17134713834617354, 0.4819441664871025, 0.27031397772787, -0.44896233463578916, -0.9899111348666805, -0.9582359039633135, 0.05613078660540549, -0.20929538966048922, -0.3732064159897428, 0.8960870625678863, 0.049172540301654966, 0.7879923164317129, -0.4870133856675316, -0.4064275941029576, 0.6903779426631862, -0.12073001214836143, 0.31831108920026874, -0.5275557504485804, -0.24310914771844727, -0.19558127950120396, 0.06281163765437214, 0.9222685954460552, 0.2940285389750612]",1000,True,0.25,500,"[-0.250919762305275, 0.9014286128198323, 0.4639878836228102, 0.1973169683940732, -0.687962719115127, -0.6880109593275947, -0.8838327756636011, 0.7323522915498704, 0.2022300234864176, 0.416145155592091, -0.9588310114083951, 0.9398197043239886, 0.6648852816008435, -0.5753217786434477, -0.6363500655857988, -0.6331909802931324, -0.39151551408092455, 0.04951286326447568, -0.13610996271576847, -0.4175417196039162, 0.22370578944475894, -0.7210122786959163, -0.4157107029295637, -0.2672763134126166, -0.08786003156592814, 0.5703519227860272, -0.6006524356832805, 0.02846887682722321, 0.18482913772408494, -0.9070991745600046, 0.21508970380287673, -0.6589517526254169, -0.869896814029441, 0.8977710745066665, 0.9312640661491187, 0.6167946962329223, -0.39077246165325863, -0.8046557719872323, 0.3684660530243138, -0.1196950125207974, -0.7559235303104423, -0.00964617977745963, -0.9312229577695632, 0.8186408041575641, -0.48244003679996617, 0.32504456870796394, -0.3765778478211781, 0.040136042355621626, 0.0934205586865593, -0.6302910889489459, 0.9391692555291171, 0.5502656467222291, 0.8789978831283782, 0.7896547008552977, 0.19579995762217028, 0.8437484700462337, -0.823014995896161, -0.6080342751617096, -0.9095454221789239, -0.3493393384734713, -0.22264542062103598, -0.4573019364522082, 0.6574750183038587, -0.28649334661282144, -0.4381309806252385, 0.08539216631649693, -0.7181515500504747, 0.6043939615080793, -0.8508987126404584, 0.9737738732010346, 0.5444895385933148, -0.6025686369316552, -0.9889557657527952, 0.6309228569096683, 0.41371468769523423, 0.4580143360819746, 0.5425406933718915, -0.8519106965318193, -0.2830685429114548, -0.7682618809497406, 0.726206851751187, 0.24659625365511584, -0.3382039502947016, -0.8728832994279527, -0.3780353565686756, -0.3496333559465059, 0.45921235667612814, 0.27511494271042625, 0.7744254851526531, -0.05557014967610141, -0.7608115081233966, 0.42648957444599, 0.5215700972337949, 0.12255439513899247, 0.541934359909122, -0.012408807271218514, 0.045465658763988115, -0.14491796328290074, -0.9491617465118096, -0.7842171460133911, -0.9371416286265315, 0.2728208225275608, -0.37128803784734665, 0.01714138232940554, 0.815132947852186, -0.5014155417022501, -0.17923415392874054, 0.5111022770860973, -0.5424036690167551, -0.846040180342414, -0.42049709417246395, -0.6775574254919912, 0.8593953046851461, 0.6162407591288339]",ga,relu,True,True,1,"[6, 6]",0.1,1000
