,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00022984499997846797,10.0,0.0,True,500,0.25,16384
1,1,0.0057646029999887105,17.0,2.0,True,500,0.25,16384
2,2,0.011267836000001807,19.0,4.0,True,500,0.25,16384
