,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,115.03323506933009,400,0.008024903014302254,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",True,400,0.25,512
1,1,132.09295167328972,802,0.23886097301146947,"[4, 17, 2, 11, 0, 7, 18, 5, 21, 12, 20, 8, 1, 13, 3, 16, 6, 15, 14, 10, 19, 9]",True,400,0.25,512
2,2,132.09295167328972,1203,0.45584856101777405,"[4, 17, 2, 11, 0, 7, 18, 5, 21, 12, 20, 8, 1, 13, 3, 16, 6, 15, 14, 10, 19, 9]",True,400,0.25,512
3,4,132.37250169154382,2006,0.897911167005077,"[19, 6, 16, 0, 11, 20, 7, 21, 9, 1, 12, 18, 8, 5, 15, 10, 14, 3, 17, 4, 13, 2]",True,400,0.25,512
4,8,139.77911183194314,3611,1.7748112569970544,"[20, 6, 16, 0, 11, 1, 7, 17, 8, 21, 12, 2, 13, 5, 18, 10, 15, 3, 14, 4, 19, 9]",True,400,0.25,512
5,16,139.77911183194314,6819,3.5258711549977306,"[20, 6, 16, 0, 11, 1, 7, 17, 8, 21, 12, 2, 13, 5, 18, 10, 15, 3, 14, 4, 19, 9]",True,400,0.25,512
6,32,139.77911183194314,13235,7.476056353014428,"[20, 6, 16, 0, 11, 1, 7, 17, 8, 21, 12, 2, 13, 5, 18, 10, 15, 3, 14, 4, 19, 9]",True,400,0.25,512
7,64,139.77911183194314,26067,15.356276361009805,"[20, 6, 16, 0, 11, 1, 7, 17, 8, 21, 12, 2, 13, 5, 18, 10, 15, 3, 14, 4, 19, 9]",True,400,0.25,512
8,128,139.77911183194314,51731,31.12321188201895,"[20, 6, 16, 0, 11, 1, 7, 17, 8, 21, 12, 2, 13, 5, 18, 10, 15, 3, 14, 4, 19, 9]",True,400,0.25,512
9,256,139.77911183194314,103059,62.48500475601759,"[20, 6, 16, 0, 11, 1, 7, 17, 8, 21, 12, 2, 13, 5, 18, 10, 15, 3, 14, 4, 19, 9]",True,400,0.25,512
10,512,139.77911183194314,204111,124.91091138101183,"[20, 6, 16, 0, 11, 1, 7, 17, 8, 21, 12, 2, 13, 5, 18, 10, 15, 3, 14, 4, 19, 9]",True,400,0.25,512
11,0,115.03323506933009,400,0.007909211999503896,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",True,400,0.5,512
12,1,123.41807918201314,802,0.24665395598276518,"[15, 2, 14, 0, 12, 11, 6, 19, 16, 1, 9, 20, 4, 21, 10, 3, 17, 5, 18, 7, 13, 8]",True,400,0.5,512
13,2,127.87014977130286,1204,0.48605571599910036,"[3, 19, 5, 17, 7, 13, 10, 4, 8, 16, 2, 14, 1, 15, 9, 0, 6, 20, 11, 21, 12, 18]",True,400,0.5,512
14,4,128.5590112113297,2007,0.9590938229812309,"[20, 19, 8, 16, 3, 2, 15, 7, 0, 14, 5, 17, 9, 21, 10, 4, 11, 18, 6, 13, 1, 12]",True,400,0.5,512
15,8,132.95656538634853,3612,1.9010463479789905,"[2, 19, 10, 15, 21, 3, 7, 17, 5, 16, 6, 20, 9, 0, 13, 4, 14, 8, 18, 11, 1, 12]",True,400,0.5,512
16,16,139.31993995924208,6824,3.7591442679986358,"[0, 11, 19, 6, 15, 3, 10, 17, 2, 16, 7, 18, 9, 21, 13, 4, 14, 5, 20, 12, 1, 8]",True,400,0.5,512
17,32,139.31993995924208,13240,7.758200564974686,"[0, 11, 19, 6, 15, 3, 10, 17, 2, 16, 7, 18, 9, 21, 13, 4, 14, 5, 20, 12, 1, 8]",True,400,0.5,512
18,64,139.31993995924208,26072,15.73440507997293,"[0, 11, 19, 6, 15, 3, 10, 17, 2, 16, 7, 18, 9, 21, 13, 4, 14, 5, 20, 12, 1, 8]",True,400,0.5,512
19,128,139.31993995924208,51736,31.654553967993706,"[0, 11, 19, 6, 15, 3, 10, 17, 2, 16, 7, 18, 9, 21, 13, 4, 14, 5, 20, 12, 1, 8]",True,400,0.5,512
20,256,139.31993995924208,103064,63.630045452999184,"[0, 11, 19, 6, 15, 3, 10, 17, 2, 16, 7, 18, 9, 21, 13, 4, 14, 5, 20, 12, 1, 8]",True,400,0.5,512
21,512,139.31993995924208,205720,126.94303630199283,"[0, 11, 19, 6, 15, 3, 10, 17, 2, 16, 7, 18, 9, 21, 13, 4, 14, 5, 20, 12, 1, 8]",True,400,0.5,512
22,0,115.03323506933009,400,0.00793546499335207,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",True,400,0.75,512
23,1,123.36568122484513,802,0.262586962984642,"[11, 1, 9, 14, 6, 20, 0, 7, 19, 10, 21, 12, 2, 3, 15, 16, 4, 13, 18, 8, 17, 5]",True,400,0.75,512
24,2,125.81261568228334,1204,0.5154166709980927,"[4, 16, 1, 10, 15, 18, 9, 3, 12, 2, 17, 8, 19, 11, 5, 20, 14, 21, 6, 0, 7, 13]",True,400,0.75,512
25,4,128.2965967378653,2007,1.0155191329831723,"[2, 11, 21, 6, 17, 9, 1, 4, 15, 18, 12, 3, 20, 7, 16, 5, 13, 0, 14, 10, 19, 8]",True,400,0.75,512
26,8,128.2965967378653,3611,2.0117514849989675,"[2, 11, 21, 6, 17, 9, 1, 4, 15, 18, 12, 3, 20, 7, 16, 5, 13, 0, 14, 10, 19, 8]",True,400,0.75,512
27,16,132.2011487862108,6821,3.9952584730053786,"[6, 17, 4, 13, 0, 5, 18, 3, 10, 15, 20, 8, 19, 9, 2, 14, 11, 21, 12, 1, 7, 16]",True,400,0.75,512
28,32,134.1295899037693,13240,7.913451564003481,"[20, 6, 21, 8, 19, 7, 15, 4, 14, 18, 12, 5, 17, 13, 1, 16, 3, 9, 2, 10, 0, 11]",True,400,0.75,512
29,64,137.18830094115432,26073,15.827619647985557,"[20, 6, 17, 8, 16, 7, 1, 15, 3, 18, 12, 5, 19, 10, 0, 14, 4, 9, 21, 11, 2, 13]",True,400,0.75,512
30,128,137.18830094115432,51737,32.00979686999926,"[20, 6, 17, 8, 16, 7, 1, 15, 3, 18, 12, 5, 19, 10, 0, 14, 4, 9, 21, 11, 2, 13]",True,400,0.75,512
31,256,137.18830094115432,103065,64.099635674007,"[20, 6, 17, 8, 16, 7, 1, 15, 3, 18, 12, 5, 19, 10, 0, 14, 4, 9, 21, 11, 2, 13]",True,400,0.75,512
32,512,137.18830094115432,205721,128.1125436089933,"[20, 6, 17, 8, 16, 7, 1, 15, 3, 18, 12, 5, 19, 10, 0, 14, 4, 9, 21, 11, 2, 13]",True,400,0.75,512
33,0,115.03323506933009,500,0.009994529013056308,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",True,500,0.25,512
34,1,125.74506998347917,1002,0.29070363301434554,"[5, 19, 3, 10, 2, 11, 21, 18, 4, 9, 15, 0, 17, 13, 1, 12, 8, 14, 7, 20, 6, 16]",True,500,0.25,512
35,2,135.73886431331022,1504,0.573703263013158,"[12, 1, 17, 7, 3, 15, 4, 10, 20, 13, 19, 8, 21, 9, 0, 14, 6, 18, 11, 2, 16, 5]",True,500,0.25,512
36,4,135.73886431331022,2506,1.1291995360224973,"[12, 1, 17, 7, 3, 15, 4, 10, 20, 13, 19, 8, 21, 9, 0, 14, 6, 18, 11, 2, 16, 5]",True,500,0.25,512
37,8,135.76982961526798,4511,2.2254695520095993,"[12, 5, 17, 7, 3, 15, 4, 11, 20, 13, 19, 8, 0, 9, 21, 14, 6, 18, 10, 1, 16, 2]",True,500,0.25,512
38,16,139.29798135269965,8522,4.411579541018,"[12, 5, 17, 7, 3, 15, 4, 13, 20, 8, 19, 9, 21, 10, 0, 14, 6, 18, 11, 2, 16, 1]",True,500,0.25,512
39,32,139.29798135269965,16538,9.542237533023581,"[12, 5, 17, 7, 3, 15, 4, 13, 20, 8, 19, 9, 21, 10, 0, 14, 6, 18, 11, 2, 16, 1]",True,500,0.25,512
40,64,139.29798135269965,32570,19.45568468302372,"[12, 5, 17, 7, 3, 15, 4, 13, 20, 8, 19, 9, 21, 10, 0, 14, 6, 18, 11, 2, 16, 1]",True,500,0.25,512
41,128,139.29798135269965,64634,39.345450185996015,"[12, 5, 17, 7, 3, 15, 4, 13, 20, 8, 19, 9, 21, 10, 0, 14, 6, 18, 11, 2, 16, 1]",True,500,0.25,512
42,256,139.29798135269965,128762,78.8976759390207,"[12, 5, 17, 7, 3, 15, 4, 13, 20, 8, 19, 9, 21, 10, 0, 14, 6, 18, 11, 2, 16, 1]",True,500,0.25,512
43,512,139.29798135269965,256517,156.2389472030045,"[12, 5, 17, 7, 3, 15, 4, 13, 20, 8, 19, 9, 21, 10, 0, 14, 6, 18, 11, 2, 16, 1]",True,500,0.25,512
44,0,115.03323506933009,500,0.009753366000950336,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",True,500,0.5,512
45,1,124.77686951005307,1002,0.30397587799234316,"[4, 17, 2, 9, 19, 5, 3, 10, 0, 16, 13, 8, 11, 18, 6, 20, 7, 15, 21, 12, 1, 14]",True,500,0.5,512
46,2,131.23509765371745,1504,0.5981359829893336,"[0, 7, 19, 14, 10, 6, 18, 3, 12, 21, 11, 20, 9, 1, 13, 2, 5, 16, 8, 17, 4, 15]",True,500,0.5,512
47,4,131.23509765371745,2506,1.1755158039741218,"[0, 7, 19, 14, 10, 6, 18, 3, 12, 21, 11, 20, 9, 1, 13, 2, 5, 16, 8, 17, 4, 15]",True,500,0.5,512
48,8,134.54584685301697,4511,2.321363514987752,"[6, 15, 1, 12, 0, 9, 18, 10, 19, 11, 20, 4, 17, 7, 2, 16, 5, 21, 13, 3, 8, 14]",True,500,0.5,512
49,16,134.92070388118293,8522,4.578299231972778,"[9, 19, 15, 4, 10, 2, 11, 20, 8, 13, 0, 16, 6, 18, 1, 12, 5, 14, 3, 17, 7, 21]",True,500,0.5,512
50,32,139.08631585879482,16542,9.233621721999953,"[4, 17, 5, 18, 9, 20, 11, 2, 16, 12, 0, 8, 19, 7, 15, 3, 10, 1, 13, 6, 21, 14]",True,500,0.5,512
51,64,139.08631585879482,32574,19.062658147973707,"[4, 17, 5, 18, 9, 20, 11, 2, 16, 12, 0, 8, 19, 7, 15, 3, 10, 1, 13, 6, 21, 14]",True,500,0.5,512
52,128,139.08631585879482,64638,38.465224312996725,"[4, 17, 5, 18, 9, 20, 11, 2, 16, 12, 0, 8, 19, 7, 15, 3, 10, 1, 13, 6, 21, 14]",True,500,0.5,512
53,256,139.08631585879482,128766,77.28959601698443,"[4, 17, 5, 18, 9, 20, 11, 2, 16, 12, 0, 8, 19, 7, 15, 3, 10, 1, 13, 6, 21, 14]",True,500,0.5,512
54,512,139.08631585879482,257022,154.7874622019881,"[4, 17, 5, 18, 9, 20, 11, 2, 16, 12, 0, 8, 19, 7, 15, 3, 10, 1, 13, 6, 21, 14]",True,500,0.5,512
55,0,115.03323506933009,500,0.009712420025607571,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",True,500,0.75,512
56,1,130.28118676082758,1002,0.322686944011366,"[0, 7, 15, 3, 12, 1, 17, 8, 2, 16, 19, 13, 4, 18, 9, 20, 6, 14, 21, 10, 5, 11]",True,500,0.75,512
57,2,130.28118676082758,1503,0.6346771140233614,"[0, 7, 15, 3, 12, 1, 17, 8, 2, 16, 19, 13, 4, 18, 9, 20, 6, 14, 21, 10, 5, 11]",True,500,0.75,512
