,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00029714699996929994,13.0,0.0,True,500,0.25,512
1,1,0.008016194999981963,24.0,2.0,True,500,0.25,512
2,2,0.014972336000028008,27.0,4.0,True,500,0.25,512
3,3,0.021919242999956623,28.0,6.0,True,500,0.25,512
4,4,0.02795874699995693,29.0,8.0,True,500,0.25,512
